time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[4,_0_4_];[4,_0_4_];4;64
0.5;[4,_0_4_10_];;;
1;[5,_0_4_7_];[5,_0_4_7_];9;69
1.5;[2,_0_3_7_];;;
2;[7,_0_4_7_];[4,_0_3_7_];7;67
2.5;[4,_0_3_7_];;;
3;[5,_0_4_7_11_];[11,_0_3_6_];5;65
3.5;[11,_0_3_6_];;;
4;[0,_0_4_7_14_];[0,_0_4_7_];4;64
4.5;[0,_0_4_7_];;;
5;[2,_0_3_7_10_];[2,_0_3_7_10_];2;62
5.5;[5,_0_3_7_9_];;;
6;[2,_0_3_7_9_];[2,_0_3_7_9_];;
6.5;[2,_0_3_7_];;;
7;[4,_0_4_7_];[4,_0_4_7_];4;64
grouping;-------;-------;-------;-------
8;[4,_0_4_7_];[4,_0_4_7_];11;71
9;[9,_0_3_7_];[9,_0_3_7_];0;72
9.5;[0,_0_4_7_11_];;;
10;[5,_0_4_7_];[5,_0_4_7_];0;72
10.5;[9,_0_3_7_];;;
11;[2,_0_3_7_9_];[2,_0_3_7_9_];11;71
11.5;[5,_0_4_7_18_];;0;72
11.75;[2,_0_3_7_9_];;2;74
12;[4,_0_4_7_];[4,_0_4_7_];11;71
12.5;[4,_0_4_7_10_];;;
13;[9,_0_3_7_];[9,_0_3_7_];9;69
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
16;[9,_0_3_7_];[9,_0_3_7_];0;72
16.5;[9,_0_3_7_10_];;;
17;[11,_0_3_6_];[11,_0_3_6_];11;71
17.5;[2,_0_3_7_10_];;9;69
18;[4,_0_3_7_];[4,_0_3_7_];7;67
18.5;[4,_0_3_7_10_];;;
19;[5,_0_4_7_];[5,_0_4_7_];9;69
19.5;[9,_0_3_7_10_];;;
20;[11,_0_3_6_];[11,_0_3_6_];11;71
20.5;[7,_0_4_7_10_];;;
21;[5,_0_4_7_];[5,_0_4_7_];0;72
21.5;[5,_0_4_7_18_];;;
22;[0,_0_4_7_];[0,_0_4_7_];;
22.5;[2,_0_3_10_];;;
23;[0,_0_4_7_];[0,_0_4_7_];0;72
grouping;-------;-------;-------;-------
24;[0,_0_4_7_];[0,_0_4_7_];7;67
25;[5,_0_4_7_];[5,_0_4_7_];9;69
25.5;[2,_0_3_7_14_];;;
tonality;-------;-------;-------;-------
26;[7,_0_3_7_9_];[4,_0_3_6_9_];7;67
26.5;[9,_0_4_7_10_];;;
27;[2,_0_3_7_];[2,_0_3_7_];5;65
27.5;[7,_0_7_11_14_];;4;64
28;[2,_0_3_7_];[2,_0_3_7_];5;65
28.5;[2,_0_3_6_];;;
29;[9,_0_4_7_];[9,_0_4_7_];4;64
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
32;[2,_0_4_7_10_];[2,_0_4_7_10_];0;72
33;[7,_0_4_7_];[7,_0_4_7_];11;71
33.5;[9,_0_5_10_15_];;0;72
34;[7,_0_4_7_];[7,_0_4_7_];2;74
34.5;[7,_0_4_7_11_];;;
35;[0,_0_4_7_];[0,_0_4_7_];0;72
35.5;[0,_0_4_6_14_];;;
36;[4,_0_3_7_];[4,_0_3_7_];11;71
36.5;[4,_0_3_7_10_];;;
37;[9,_0_3_7_10_];[9,_0_3_7_10_];9;69
37.5;[4,_0_3_5_];;;
38;[2,_0_4_7_];[2,_0_4_7_];;
39;[7,_0_4_7_];[7,_0_4_7_];11;71
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
40;[0,_0_4_7_];[0,_0_4_7_];4;64
40.5;[0,_0_4_7_11_];;;
41;[5,_0_4_7_];[5,_0_4_7_];5;65
41.5;[11,_0_3_6_];;;
42;[0,_0_4_11_];[9,_0_3_7_];4;64
42.5;[9,_0_3_7_];;;
43;[2,_0_3_7_10_];[2,_0_3_7_9_];2;62
43.5;[2,_0_3_7_9_];;;
44;[7,_0_4_7_];[7,_0_4_7_];7;67
44.5;[2,_0_3_7_];;5;65
45;[4,_0_4_7_10_];[4,_0_4_7_10_];4;64
46;[9,_0_3_7_];[9,_0_3_7_];;
47;[4,_0_4_7_];[4,_0_4_7_];;
