time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[5,_0_4_7_];[5,_0_4_7_];5;65
0.5;[0,_0_4_7_17_];;;
1;[2,_0_3_10_];[11,_0_3_6_];5;65
1.5;[11,_0_3_6_];;;
2;[0,_0_4_7_];[0,_0_4_7_];7;67
2.5;[7,_0_3_5_];;;
3;[5,_0_4_7_];[5,_0_4_7_];9;69
3.5;[10,_0_4_7_11_];;;
4;[0,_0_4_7_];[0,_0_4_7_];7;67
4.5;[9,_0_3_7_];;9;69
5;[10,_0_4_7_];[10,_0_4_7_];10;70
5.5;[0,_0_4_7_10_];[0,_0_4_7_10_];;
6;[5,_0_4_7_14_];[5,_0_4_7_];9;69
6.5;[5,_0_4_7_];;;
7;[7,_0_3_7_10_];[7,_0_3_7_10_];7;67
7.5;[4,_0_3_6_];;;
7.75;[7,_0_3_7_];;;
8;[0,_0_4_7_];[0,_0_4_7_];;
8.5;[0,_0_4_7_];[0,_0_4_7_10_];7;67
8.75;[0,_0_4_7_10_];;;
9;[5,_0_4_7_];[5,_0_4_7_];5;65
grouping;-------;-------;-------;-------
12;[5,_0_4_7_];[5,_0_4_7_];9;69
12.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
13;[10,_0_4_7_];[10,_0_4_7_];10;70
13.5;[0,_0_4_7_10_];[0,_0_4_7_10_];;
14;[5,_0_4_7_14_];[5,_0_4_7_];9;69
14.5;[5,_0_4_7_];;;
15;[7,_0_4_7_10_];[7,_0_4_7_10_];7;67
15.5;[0,_0_4_7_];;;
16;[2,_0_3_10_];[11,_0_3_6_];5;65
16.5;[11,_0_3_6_];;;
17;[0,_0_4_7_];[0,_0_4_7_];4;64
17.5;[0,_0_4_7_10_];;;
18;[5,_0_4_7_];[5,_0_4_7_];5;65
18.5;[5,_0_7_];;;
19;[0,_0_4_7_];[0,_0_4_7_];7;67
grouping;-------;-------;-------;-------
20;[9,_0_3_7_];[6,_0_3_6_];0;72
20.5;[6,_0_3_6_];;;
21;[7,_0_3_7_];[7,_0_3_7_];10;70
21.5;[4,_0_3_6_9_];;;
tonality;-------;-------;-------;-------
22;[2,_0_3_7_];[2,_0_3_7_];9;69
22.5;[9,_0_3_7_17_];;;
23;[7,_0_4_7_];[7,_0_4_7_];7;67
23.5;[7,_0_4_7_10_];[7,_0_4_7_10_];5;65
24;[0,_0_4_7_14_];[0,_0_4_7_];4;64
24.5;[0,_0_4_7_];;;
25;[5,_0_4_7_];[5,_0_4_7_];5;65
25.5;[2,_0_3_7_];[2,_0_3_7_];;
25.75;[5,_0_4_7_];;;
26;[7,_0_4_7_];[7,_0_4_7_];2;62
26.5;[7,_0_4_7_10_];[7,_0_4_7_10_];;
27;[0,_0_4_7_];[0,_0_4_7_];0;60
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
28;[5,_0_4_7_];[5,_0_4_7_];9;69
28.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
29;[7,_0_3_7_];[4,_0_3_6_];10;70
29.5;[4,_0_3_6_];;;
30;[5,_0_4_7_];[5,_0_4_7_];9;69
30.5;[5,_0_4_7_17_];;;
31;[7,_0_5_10_];[0,_0_4_7_];7;67
31.5;[0,_0_4_7_];;;
31.75;[0,_0_4_7_10_];;;
32;[2,_0_3_7_14_];[2,_0_3_7_];5;65
32.5;[10,_0_4_7_];;;
32.75;[10,_0_4_7_18_];;;
33;[5,_0_4_7_];[5,_0_4_7_];9;69
33.5;[5,_0_4_7_17_];;;
34;[7,_0_5_10_];[0,_0_4_7_];7;67
34.5;[0,_0_4_7_];[0,_0_4_7_10_];;
34.75;[0,_0_4_7_10_];;;
35;[5,_0_4_7_];[5,_0_4_7_];5;65
