time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[9,_0_3_7_];[9,_0_3_7_];4;64
1;[9,_0_3_7_];[9,_0_3_7_];9;69
2;[4,_0_4_7_];[4,_0_4_7_];11;71
3;[9,_0_3_7_];[9,_0_3_7_];0;72
4;[2,_0_4_7_];[2,_0_4_7_];2;74
5;[7,_0_4_7_];[7,_0_4_7_];11;71
5.5;[4,_0_3_7_];;;
6;[11,_0_4_7_];[11,_0_4_7_];;
7;[4,_0_3_7_];[4,_0_3_7_];7;67
grouping;-------;-------;-------;-------
8;[0,_0_4_7_];[0,_0_4_7_];7;67
9;[5,_0_4_7_];[5,_0_4_7_];9;69
10;[2,_0_3_7_];[2,_0_3_7_];9;69
11;[4,_0_4_7_10_];[4,_0_4_7_10_];11;71
11.5;[4,_0_4_7_13_];;;
12;[4,_0_4_7_];[4,_0_4_7_10_];11;71
12.5;[4,_0_4_7_10_];;;
13;[9,_0_3_7_];[9,_0_3_7_];4;64
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
16;[9,_0_3_7_];[9,_0_3_7_];4;76
17;[2,_0_3_7_];[2,_0_3_7_];2;74
18;[2,_0_3_7_10_];[2,_0_3_7_10_];0;72
19;[0,_0_4_7_];[0,_0_4_7_];0;72
20;[7,_0_4_7_];[7,_0_4_7_];11;71
21;[0,_0_4_7_];[0,_0_4_7_];0;72
grouping;-------;-------;-------;-------
24;[7,_0_4_7_];[7,_0_4_7_];11;71
25;[0,_0_4_7_];[0,_0_4_7_];0;72
26;[2,_0_3_10_];[11,_0_3_6_];2;74
26.5;[11,_0_3_6_];;;
27;[0,_0_4_7_11_];[0,_0_4_7_];4;76
27.5;[0,_0_4_7_];;;
28;[9,_0_3_7_];[9,_0_3_7_];4;76
28.5;[9,_0_3_7_10_];;;
29;[2,_0_4_10_];[2,_0_4_10_];2;74
29.5;[0,_0_4_14_];;;
30;[11,_0_3_7_];[2,_0_4_7_];;
30.5;[2,_0_4_7_];;;
31;[7,_0_4_7_];[7,_0_4_7_];11;71
grouping;-------;-------;-------;-------
32;[7,_0_4_7_];[7,_0_4_7_];11;71
33;[0,_0_4_7_];[0,_0_4_7_];0;72
34;[0,_0_4_7_11_];[0,_0_4_7_11_];11;71
35;[5,_0_4_7_];[5,_0_4_7_];9;69
35.5;[5,_0_4_7_18_];;;
36;[5,_0_4_7_11_];[5,_0_4_7_11_];9;69
37;[11,_0_3_6_];[11,_0_3_6_];11;71
37.5;[11,_0_3_5_];;;
38;[9,_0_3_6_9_];[9,_0_3_6_9_];9;69
39;[4,_0_3_7_];[4,_0_3_7_];7;67
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
40;[7,_0_4_7_10_];[7,_0_4_7_10_];5;65
41;[0,_0_4_7_];[0,_0_4_7_];4;64
42;[2,_0_3_7_];[2,_0_3_7_];9;69
42.5;[2,_0_3_7_9_];;;
43;[9,_0_3_7_];[9,_0_3_7_];9;69
43.5;[11,_0_5_10_];;;
43.75;[9,_0_7_];;;
44;[4,_0_4_7_];[4,_0_4_7_];8;68
44.5;[4,_0_4_7_];;;
45;[9,_0_4_7_];[9,_0_4_7_];9;69
