time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[2,_0_3_7_];[2,_0_3_7_];9;69
1;[2,_0_5_10_];[7,_0_3_7_];2;74
1.5;[7,_0_3_7_];;;
2;[9,_0_3_7_10_];[9,_0_3_7_10_];0;72
3;[10,_0_4_7_];[10,_0_4_7_];10;70
3.5;[2,_0_3_7_];;9;69
tonality;-------;-------;-------;-------
4;[7,_0_3_7_10_];[7,_0_3_7_10_];10;70
4.5;[4,_0_3_6_];;;
5;[5,_0_4_7_];[5,_0_4_7_];9;69
5.5;[5,_0_4_7_17_];;;
6;[7,_0_5_10_];[0,_0_4_7_];7;67
6.5;[0,_0_4_7_];;;
7;[5,_0_4_7_];[5,_0_4_7_];9;69
7.5;[0,_0_5_10_];;10;70
8;[7,_0_3_7_10_];[7,_0_3_7_10_];7;67
8.5;[7,_0_3_10_];;;
9;[0,_0_4_7_];[0,_0_4_7_];;
9.5;[0,_0_4_7_];;;
10;[5,_0_4_7_];[5,_0_4_7_];5;65
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
12;[5,_0_4_7_];[5,_0_4_7_];9;69
12.5;[10,_0_4_7_];;10;70
13;[0,_0_4_7_];[2,_0_4_7_10_];0;72
13.5;[2,_0_4_7_10_];;;
14;[7,_0_4_7_];[7,_0_4_7_];11;71
14.5;[7,_0_4_7_10_];[7,_0_4_7_10_];;
15;[4,_0_3_7_];[1,_0_3_6_];;
15.5;[1,_0_3_6_];;1;73
16;[2,_0_4_7_];[2,_0_4_7_];2;74
16.5;[8,_0_3_6_];[8,_0_3_6_];;
17;[9,_0_3_7_];[9,_0_3_7_];0;72
17.5;[4,_0_5_10_];;2;74
18;[9,_0_3_7_];[9,_0_3_7_];4;76
19;[2,_0_3_7_];[2,_0_3_7_];2;74
19.5;[2,_0_3_7_10_];;0;72
20;[11,_0_5_10_];[4,_0_4_7_];11;71
20.5;[11,_0_5_10_];;;
21;[4,_0_4_7_];[4,_0_4_7_10_];;
21.5;[4,_0_4_7_10_];;;
22;[9,_0_4_7_];[9,_0_4_7_];9;69
grouping;-------;-------;-------;-------
25;[9,_0_4_7_];[9,_0_4_7_];9;69
26;[7,_0_4_7_];[7,_0_4_7_];7;67
27;[9,_0_4_7_];[9,_0_4_7_];4;64
28;[2,_0_3_7_14_];[2,_0_3_7_];5;65
29;[2,_0_3_7_];[2,_0_3_7_];;
30;[9,_0_4_7_];[9,_0_4_7_];4;64
grouping;-------;-------;-------;-------
32;[2,_0_3_7_];[2,_0_3_7_];2;62
33;[9,_0_4_7_];[9,_0_4_7_];4;64
34;[2,_0_3_7_];[2,_0_3_7_];5;65
34.5;[10,_0_4_7_];;;
35;[9,_0_3_7_10_];[0,_0_4_7_];7;67
35.5;[0,_0_4_7_];;;
36;[5,_0_4_7_];[5,_0_4_7_];9;69
36.5;[5,_0_4_7_];;;
37;[4,_0_3_7_13_];[11,_0_3_6_];11;71
37.5;[11,_0_3_6_];;;
38;[1,_0_3_6_];[1,_0_3_6_];1;73
39;[2,_0_3_7_];[2,_0_3_7_];2;74
39.5;[7,_0_3_7_9_];;;
40;[2,_0_3_7_];[2,_0_3_7_];2;74
40.5;[4,_0_5_10_];;;
40.75;[2,_0_7_];;;
41;[9,_0_4_7_];[9,_0_4_7_];1;73
42;[2,_0_4_7_];[2,_0_4_7_];2;74
