time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[7,_0_3_7_];[7,_0_3_7_];7;67
1;[7,_0_3_7_];[7,_0_3_7_];7;67
1.5;[4,_0_3_6_];;;
2;[10,_0_4_7_];[10,_0_4_7_];10;70
2.5;[0,_0_4_7_10_];;;
3;[5,_0_4_7_];[9,_0_3_6_9_];9;69
3.5;[9,_0_3_6_9_];;;
4;[7,_0_3_7_];[7,_0_3_7_];7;67
4.5;[2,_0_3_7_17_];;;
tonality;-------;-------;-------;-------
5;[3,_0_4_7_];[3,_0_4_7_];10;70
5.25;[3,_0_4_7_18_];;;
5.5;[10,_0_4_7_];;;
6;[0,_0_3_10_];[0,_0_3_7_];0;72
6.5;[5,_0_4_7_];[5,_0_4_7_];;
7;[10,_0_4_7_];[10,_0_4_7_];2;74
grouping;-------;-------;-------;-------
8;[10,_0_4_7_];[10,_0_4_7_];2;74
8.5;[10,_0_4_7_14_];;;
9;[10,_0_4_7_];[10,_0_4_7_];2;74
9.5;[2,_0_3_7_10_];;;
10;[7,_0_3_7_];[7,_0_3_7_];2;74
10.5;[3,_0_4_7_];;3;75
11;[5,_0_4_7_];[5,_0_4_7_];5;77
11.5;[5,_0_4_7_10_];[5,_0_4_7_10_];3;75
12;[7,_0_3_7_];[7,_0_3_7_];2;74
12.5;[10,_0_4_7_];;;
13;[0,_0_3_7_10_];[0,_0_3_7_10_];0;72
13.5;[0,_0_3_7_9_];;;
13.75;[0,_0_3_7_];;;
14;[5,_0_4_7_];[5,_0_4_7_];0;72
14.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
15;[10,_0_4_7_];[10,_0_4_7_];10;70
grouping;-------;-------;-------;-------
16;[7,_0_3_7_];[7,_0_3_7_];10;70
16.5;[7,_0_3_7_10_];;;
17;[3,_0_4_7_];[3,_0_4_7_];10;70
17.5;[10,_0_4_5_11_];;;
18;[10,_0_4_7_14_];[10,_0_4_7_];2;74
18.5;[10,_0_4_7_];;;
19;[0,_0_5_10_];[5,_0_4_7_];0;72
19.5;[5,_0_4_7_];;;
19.75;[7,_0_5_10_];;;
20;[5,_0_4_7_];[5,_0_4_7_];9;69
20.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
21;[10,_0_4_7_];[10,_0_4_7_];10;70
21.5;[10,_0_7_];;;
22;[0,_0_5_10_];[5,_0_4_7_];0;72
22.5;[5,_0_4_7_];;;
23;[10,_0_4_7_];[10,_0_4_7_];2;74
grouping;-------;-------;-------;-------
24;[10,_0_4_7_];[10,_0_4_7_];2;74
25;[10,_0_4_7_];[10,_0_4_7_];2;74
25.5;[10,_0_4_7_14_];;;
26;[10,_0_4_7_];[10,_0_4_7_];2;74
26.5;[10,_0_4_7_17_];;;
27;[0,_0_5_10_];[5,_0_4_7_];0;72
27.5;[5,_0_4_7_];[5,_0_4_7_10_];;
27.75;[5,_0_4_7_10_];;;
28;[2,_0_4_7_10_];[2,_0_4_7_10_];0;72
28.5;[9,_0_3_5_];;;
29;[7,_0_3_7_14_];[7,_0_3_7_];10;70
29.5;[7,_0_3_7_];;;
30;[7,_0_3_6_9_];[9,_0_4_7_10_];;
30.5;[9,_0_4_7_];;9;69
30.75;[7,_0_3_6_9_];;7;67
31;[2,_0_3_7_];[2,_0_3_7_];5;65
grouping;-------;-------;-------;-------
32;[10,_0_4_7_];[10,_0_4_7_];5;65
32.5;[2,_0_3_7_10_];;;
tonality;-------;-------;-------;-------
33;[7,_0_3_7_];[7,_0_3_7_];10;70
33.5;[9,_0_3_10_];;0;72
34;[7,_0_3_7_];[7,_0_3_7_];2;74
34.5;[10,_0_4_7_11_];;;
35;[0,_0_4_7_10_];[0,_0_4_7_10_];0;72
36;[2,_0_4_7_];[2,_0_4_7_];2;74
37;[7,_0_3_7_14_];[7,_0_3_7_];10;70
37.5;[0,_0_3_7_10_];[0,_0_3_7_9_];;
38;[9,_0_5_10_];[2,_0_4_7_];9;69
38.5;[2,_0_4_7_];;;
39;[7,_0_3_7_];[7,_0_3_7_];7;67
