time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[7,_0_4_7_];[7,_0_4_7_];7;67
1;[2,_0_4_7_];[2,_0_4_7_];9;69
2;[7,_0_4_7_];[7,_0_4_7_];11;71
3;[2,_0_4_7_];[2,_0_4_7_];9;69
4;[4,_0_3_10_];[1,_0_3_6_];7;67
4.5;[1,_0_3_6_];;;
5;[2,_0_4_7_];[2,_0_4_7_];6;66
5.5;[2,_0_4_7_17_];;;
6;[9,_0_4_7_];[9,_0_4_7_];4;64
6.5;[9,_0_4_7_10_];[9,_0_4_7_10_];;
7;[2,_0_4_7_];[2,_0_4_7_];2;62
grouping;-------;-------;-------;-------
8;[4,_0_3_7_];[4,_0_3_7_];7;67
9;[2,_0_4_7_];[2,_0_4_7_];9;69
10;[7,_0_4_7_];[7,_0_4_7_];11;71
10.5;[7,_0_4_7_11_];;;
11;[0,_0_4_7_];[0,_0_4_7_];0;72
12;[7,_0_4_7_];[7,_0_4_7_];11;71
12.5;[7,_0_4_7_17_];;;
13;[2,_0_4_7_];[2,_0_4_7_];9;69
13.5;[2,_0_4_7_10_];[2,_0_4_7_10_];;
14;[7,_0_4_7_];[7,_0_4_7_];7;67
grouping;-------;-------;-------;-------
16;[7,_0_4_7_];[7,_0_4_7_];11;71
17;[6,_0_3_6_];[6,_0_3_6_];0;72
17.5;[9,_0_3_7_];;;
18;[11,_0_3_7_];[11,_0_3_6_9_];2;74
18.5;[4,_0_4_7_10_];;;
18.75;[11,_0_3_6_9_];;;
19;[9,_0_3_7_];[9,_0_3_7_];0;72
19.5;[9,_0_3_7_17_];;;
20;[4,_0_3_7_];[4,_0_3_7_];11;71
20.5;[4,_0_3_7_10_];;;
21;[9,_0_3_7_];[9,_0_3_7_];9;69
22;[11,_0_4_7_];[11,_0_4_7_];11;71
grouping;-------;-------;-------;-------
24;[7,_0_4_7_];[7,_0_4_7_];2;74
24.5;[11,_0_3_10_];;;
25;[7,_0_4_7_];[7,_0_4_7_];2;74
26;[0,_0_4_7_];[0,_0_4_7_];4;76
26.5;[0,_0_4_7_11_];;;
27;[2,_0_4_7_];[2,_0_4_7_];2;74
28;[0,_0_4_7_];[0,_0_4_7_];0;72
28.5;[9,_0_3_7_9_];;;
29;[7,_0_4_7_];[7,_0_4_7_];11;71
29.5;[4,_0_3_7_9_];;;
30;[2,_0_4_7_];[2,_0_4_7_];9;69
grouping;-------;-------;-------;-------
32;[7,_0_4_7_];[7,_0_4_7_];11;71
32.5;[0,_0_7_];;0;72
33;[7,_0_4_7_];[7,_0_4_7_];2;74
34;[9,_0_3_10_];[6,_0_3_6_];0;72
34.5;[6,_0_3_6_];;;
35;[7,_0_4_7_];[7,_0_4_7_];11;71
35.5;[11,_0_3_7_10_];;9;69
36;[0,_0_4_7_];[0,_0_4_7_];7;67
36.5;[4,_0_3_7_10_];;;
37;[6,_0_3_6_];[6,_0_3_6_];9;69
38;[7,_0_4_];[7,_0_4_];11;71
38.5;[7,_0_4_6_14_];;;
39;[11,_0_4_7_];[11,_0_4_7_];;
40;[4,_0_3_];[4,_0_3_];7;67
grouping;-------;-------;-------;-------
42;[4,_0_3_7_];[4,_0_3_7_];11;71
42.5;[0,_0_4_7_];;0;72
43;[11,_0_3_6_9_];[11,_0_3_6_9_];2;74
44;[9,_0_3_7_];[9,_0_3_7_];0;72
44.5;[6,_0_3_6_];;;
45;[4,_0_3_7_9_];[4,_0_3_7_9_];11;71
46;[2,_0_4_7_];[2,_0_4_7_];9;69
46.5;[9,_0_3_7_9_];[6,_0_3_6_];;
47;[7,_0_4_7_];[7,_0_4_7_];11;71
47.5;[7,_0_4_7_];;;
48;[9,_0_5_10_];[2,_0_4_7_];9;69
49;[2,_0_4_7_];[2,_0_4_7_10_];;
49.5;[2,_0_4_7_10_];;;
50;[7,_0_4_7_];[7,_0_4_7_];7;67
