time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[9,_0_4_7_];[9,_0_4_7_];9;69
1;[2,_0_4_7_];[2,_0_4_7_];6;66
1.5;[2,_0_4_7_11_];;;
2;[2,_0_4_7_];[2,_0_4_7_];2;62
2.5;[4,_0_5_10_];;;
3;[2,_0_4_7_];[2,_0_4_7_];9;69
3.5;[4,_0_5_10_];;;
4;[2,_0_4_7_];[2,_0_4_7_];9;69
4.5;[2,_0_4_7_];;;
5;[7,_0_4_7_];[7,_0_4_7_];11;71
grouping;-------;-------;-------;-------
8;[7,_0_4_7_];[7,_0_4_7_];11;71
9;[9,_0_4_7_10_];[9,_0_4_7_10_];4;64
9.5;[4,_0_3_10_];;;
10;[9,_0_4_7_10_];[9,_0_4_7_10_];4;64
10.5;[6,_0_5_10_];;;
11;[9,_0_4_7_];[9,_0_4_7_];9;69
11.5;[11,_0_5_10_];;;
12;[9,_0_4_7_10_];[9,_0_4_7_10_];7;67
12.5;[4,_0_3_5_];;;
13;[2,_0_4_7_];[2,_0_4_7_];6;66
14;[2,_0_4_7_];[2,_0_4_7_];2;62
grouping;-------;-------;-------;-------
16;[2,_0_4_7_];[2,_0_4_7_];9;69
17;[7,_0_4_7_];[7,_0_4_7_];11;71
17.5;[7,_0_4_7_14_];;;
18;[4,_0_3_7_];[4,_0_3_7_];11;71
19;[6,_0_3_7_];[6,_0_3_7_];9;69
19.5;[2,_0_4_7_];;;
20;[4,_0_5_10_15_];[9,_0_4_7_10_];7;67
20.5;[9,_0_4_7_10_];;;
21;[2,_0_4_7_];[2,_0_4_7_];6;66
grouping;-------;-------;-------;-------
24;[9,_0_4_7_];[9,_0_4_7_];4;64
tonality;-------;-------;-------;-------
25;[2,_0_4_7_];[2,_0_4_7_];6;66
25.5;[2,_0_4_7_11_];;;
26;[4,_0_4_7_10_];[4,_0_4_7_10_];8;68
26.5;[4,_0_4_7_];;;
27;[9,_0_4_7_];[9,_0_4_7_];9;69
27.5;[11,_0_5_10_];;;
28;[9,_0_4_7_];[9,_0_4_7_];;
28.5;[11,_0_3_7_];;11;71
29;[4,_0_4_7_];[4,_0_4_7_];8;68
30;[4,_0_4_7_];[4,_0_4_7_];;
31;[9,_0_4_7_];[9,_0_4_7_];9;69
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
32;[9,_0_4_7_];[9,_0_4_7_];9;69
33;[2,_0_4_7_];[2,_0_4_7_];9;69
33.5;[9,_0_4_7_17_];;;
34;[2,_0_4_7_];[2,_0_4_7_];9;69
34.5;[4,_0_5_10_15_];;;
35;[2,_0_4_7_];[2,_0_4_7_];2;74
35.5;[4,_0_3_10_];;;
36;[2,_0_4_7_10_];[2,_0_4_7_10_];0;72
36.5;[2,_0_4_10_];;;
37;[7,_0_4_7_];[7,_0_4_7_];11;71
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
40;[11,_0_4_7_];[11,_0_4_7_];11;71
40.5;[11,_0_4_7_10_];[11,_0_4_7_10_];;
41;[4,_0_4_7_];[4,_0_4_7_];11;71
41.5;[11,_0_4_7_17_];;;
42;[4,_0_4_7_];[4,_0_4_7_];11;71
42.5;[6,_0_5_10_15_];;;
43;[4,_0_4_7_];[4,_0_4_7_];4;76
43.5;[6,_0_3_10_];;;
44;[4,_0_4_7_10_];[4,_0_4_7_10_];2;74
44.5;[4,_0_4_10_];;;
45;[9,_0_4_7_];[9,_0_4_7_];1;73
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
48;[2,_0_4_7_];[2,_0_4_7_];9;69
49;[7,_0_4_7_];[7,_0_4_7_];11;71
49.5;[7,_0_4_7_14_];;;
50;[9,_0_5_10_];[2,_0_4_7_];9;69
50.5;[2,_0_4_7_];;;
51;[7,_0_4_7_];[7,_0_4_7_];11;71
51.5;[7,_0_4_7_11_];;;
52;[4,_0_3_7_9_];[4,_0_3_7_9_];1;73
52.5;[10,_0_3_6_];;;
53;[11,_0_3_7_];[11,_0_3_7_];2;74
grouping;-------;-------;-------;-------
56;[9,_0_4_7_];[9,_0_4_7_];9;69
56.5;[9,_0_4_7_10_];[9,_0_4_7_10_];;
57;[2,_0_4_7_];[2,_0_4_7_];9;69
57.5;[2,_0_4_7_14_];;;
58;[4,_0_3_5_14_];[2,_0_4_7_];7;67
58.5;[2,_0_4_7_17_];;6;66
59;[4,_0_5_10_];[9,_0_4_7_];4;64
59.5;[11,_0_5_10_15_];;;
60;[9,_0_4_7_];[9,_0_4_7_];4;64
60.5;[9,_0_4_7_10_];[9,_0_4_7_10_];;
61;[2,_0_4_7_];[2,_0_4_7_];2;62
