time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[2,_0_4_7_];[2,_0_4_7_];6;66
1;[7,_0_4_7_];[7,_0_4_7_];11;71
2;[2,_0_4_7_];[2,_0_4_7_];9;69
3;[7,_0_4_7_];[9,_0_4_7_10_];7;67
3.5;[9,_0_4_7_10_];;;
4;[2,_0_4_7_14_];[2,_0_4_7_];6;66
4.5;[2,_0_4_7_];;;
5;[4,_0_3_7_10_];[4,_0_3_7_10_];4;64
6;[9,_0_4_7_];[9,_0_4_7_];;
7;[2,_0_4_7_];[2,_0_4_7_];6;66
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
8;[10,_0_3_6_];[10,_0_3_6_];1;73
9;[11,_0_3_7_];[11,_0_3_7_];2;74
9.5;[1,_0_3_5_13_];;;
10;[11,_0_3_7_];[11,_0_3_7_];2;74
10.5;[11,_0_3_7_17_];;;
11;[1,_0_5_10_];[6,_0_4_7_];1;73
11.5;[11,_0_7_];;11;71
12;[6,_0_4_7_];[6,_0_4_7_10_];1;73
12.5;[6,_0_4_7_10_];;;
13;[11,_0_3_];[11,_0_3_];11;71
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
16;[11,_0_3_7_];[11,_0_3_7_];2;74
16.5;[11,_0_3_7_10_];;;
17;[1,_0_3_6_];[1,_0_3_6_];1;73
17.5;[4,_0_3_7_10_];;11;71
18;[6,_0_3_7_];[6,_0_3_7_];9;69
18.5;[6,_0_3_7_10_];;;
19;[7,_0_4_7_];[7,_0_4_7_];11;71
19.5;[11,_0_3_7_10_];;;
20;[1,_0_3_6_];[1,_0_3_6_];1;73
20.5;[9,_0_4_7_10_];;;
21;[7,_0_4_7_];[2,_0_4_7_];2;74
22;[2,_0_4_7_];;;
22.5;[4,_0_3_10_];;;
23;[2,_0_4_7_];[2,_0_4_7_];2;74
grouping;-------;-------;-------;-------
24;[2,_0_4_7_];[2,_0_4_7_];9;69
25;[7,_0_4_7_];[7,_0_4_7_];11;71
26;[2,_0_4_7_];[2,_0_4_7_];9;69
26.5;[2,_0_4_7_11_];;;
27;[4,_0_3_7_14_];[4,_0_3_7_];7;67
27.5;[7,_0_4_11_];;;
28;[4,_0_3_7_];[4,_0_3_7_];7;67
28.5;[4,_0_3_7_17_];;;
29;[11,_0_4_7_];[11,_0_4_7_];6;66
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
32;[4,_0_4_7_10_];[4,_0_4_7_10_];2;74
33;[9,_0_4_7_];[9,_0_4_7_];1;73
33.5;[4,_0_5_10_];;2;74
34;[9,_0_4_7_];[9,_0_4_7_];4;76
34.5;[1,_0_3_7_];;;
35;[2,_0_4_7_];[2,_0_4_7_];2;74
35.5;[11,_0_3_7_9_];;;
36;[9,_0_4_7_];[9,_0_4_7_];1;73
36.5;[9,_0_4_7_];;;
37;[11,_0_3_7_];[11,_0_3_7_];11;71
37.5;[11,_0_3_7_];;;
38;[4,_0_4_7_];[4,_0_4_7_];;
39;[9,_0_4_7_];[9,_0_4_7_];1;73
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
40;[2,_0_4_7_];[2,_0_4_7_];6;66
40.5;[2,_0_4_7_11_];;;
41;[7,_0_4_7_];[7,_0_4_7_];7;67
41.5;[7,_0_4_6_];;;
42;[2,_0_4_7_];[2,_0_4_7_];6;66
43;[4,_0_3_7_10_];[4,_0_3_7_10_];4;64
44;[9,_0_4_7_];[9,_0_4_7_];9;69
44.5;[9,_0_4_];;;
45;[2,_0_4_7_];[2,_0_4_7_];6;66
