time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[10,_0_4_7_];[10,_0_4_7_];10;70
0.5;[10,_0_4_7_11_];;;
1;[7,_0_3_7_];[7,_0_3_7_];10;70
1.5;[7,_0_3_7_14_];;;
2;[7,_0_3_7_];;;
2.5;[7,_0_3_7_17_];;;
3;[2,_0_3_7_];[2,_0_3_7_];9;69
3.5;[10,_0_4_7_11_];;;
4;[3,_0_4_7_];[3,_0_4_7_];7;67
4.5;[3,_0_4_7_14_];;;
5;[3,_0_4_7_];;;
5.5;[3,_0_4_7_18_];;;
6;[10,_0_4_7_];[10,_0_4_7_];5;65
6.5;[10,_0_4_7_11_];;;
7;[7,_0_3_7_];[7,_0_3_7_];10;70
7.5;[10,_0_4_7_];;;
8;[0,_0_3_7_10_];[0,_0_3_7_10_];0;72
8.5;[7,_0_3_7_17_];;;
9;[5,_0_4_7_10_];[5,_0_4_7_];;
9.5;[5,_0_4_7_];;;
10;[10,_0_4_7_];[10,_0_4_7_];2;74
grouping;-------;-------;-------;-------
12;[2,_0_4_7_];[2,_0_4_7_];2;74
13;[7,_0_3_7_];[7,_0_3_7_];2;74
13.5;[7,_0_3_7_];;;
14;[7,_0_3_7_];[7,_0_3_7_];;
14.5;[7,_0_3_7_10_];;;
15;[3,_0_4_7_11_];[3,_0_4_7_11_];2;74
15.5;[7,_0_3_7_];;;
16;[0,_0_3_7_10_];[0,_0_3_7_10_];0;72
16.5;[7,_0_3_5_];;;
17;[5,_0_4_7_];[5,_0_4_7_];;
17.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
18;[10,_0_4_7_];[10,_0_4_7_];2;74
18.5;[10,_0_4_7_14_];;;
19;[0,_0_5_10_15_];[5,_0_4_7_10_];3;75
19.5;[5,_0_4_7_10_];;;
20;[10,_0_4_7_];[10,_0_4_7_];2;74
20.5;[10,_0_4_7_14_];;;
21;[10,_0_4_7_];[10,_0_4_7_];;
21.5;[10,_0_4_7_17_];;;
22;[5,_0_4_7_];[5,_0_4_7_];0;72
grouping;-------;-------;-------;-------
24;[7,_0_3_7_];[7,_0_3_7_];10;70
25;[5,_0_4_7_];[5,_0_4_7_];0;72
25.5;[5,_0_7_];;;
26;[7,_0_5_10_];[5,_0_4_7_];;
26.5;[5,_0_4_7_];;;
27;[10,_0_4_7_];[10,_0_4_7_];2;74
27.5;[7,_0_3_7_];;;
28;[0,_0_3_7_10_];[0,_0_3_7_10_];0;72
28.5;[7,_0_3_7_17_];;;
29;[5,_0_4_7_10_];[5,_0_4_7_];;
29.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
tonality;-------;-------;-------;-------
30;[7,_0_3_7_];[7,_0_3_7_];10;70
30.5;[10,_0_4_];;;
31;[3,_0_4_7_];[3,_0_4_7_];7;67
31.5;[7,_0_3_7_];;;
32;[0,_0_3_7_9_];[0,_0_3_7_9_];9;69
32.5;[3,_0_4_6_];;;
33;[2,_0_4_7_];[2,_0_4_7_];;
33.5;[2,_0_4_7_];;;
34;[7,_0_3_7_];[7,_0_3_7_];10;70
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
36;[5,_0_4_7_];[5,_0_4_7_];5;77
37;[10,_0_4_7_];[10,_0_4_7_];2;74
37.5;[2,_0_3_10_];;;
38;[10,_0_4_7_];[10,_0_4_7_];;
38.5;[2,_0_3_7_];;;
39;[7,_0_3_7_];[7,_0_3_7_];10;70
39.5;[7,_0_3_7_10_];;;
40;[5,_0_4_7_10_];[5,_0_4_7_10_];0;72
40.5;[5,_0_4_7_14_];;;
41;[5,_0_4_7_];;;
41.5;[5,_0_4_7_10_];;;
42;[2,_0_3_7_13_];[5,_0_4_7_10_];3;75
42.5;[5,_0_4_7_10_];;;
43;[10,_0_4_7_];[10,_0_4_7_];2;74
43.5;[10,_0_4_7_];;;
44;[0,_0_3_7_10_];[0,_0_3_7_10_];0;72
44.5;[7,_0_3_5_];;;
45;[5,_0_4_7_];[5,_0_4_7_];;
45.5;[5,_0_4_7_10_];[5,_0_4_7_10_];;
46;[10,_0_4_7_];[10,_0_4_7_];10;70
