time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[7,_0_4_7_];[7,_0_4_7_];7;67
1;[7,_0_4_7_];[7,_0_4_7_];7;67
2;[0,_0_4_7_];[0,_0_4_7_];;
2.5;[4,_0_3_7_];;;
3;[2,_0_4_7_];[2,_0_4_7_];2;74
4;[7,_0_4_7_];[7,_0_4_7_];11;71
5;[11,_0_3_7_];[11,_0_3_7_];;
5.5;[2,_0_4_7_];;9;69
6;[4,_0_3_7_];[4,_0_3_7_];7;67
7;[0,_0_4_7_];[0,_0_4_7_];7;67
7.5;[7,_0_4_7_17_];;;
8;[0,_0_4_7_11_];[6,_0_3_6_];;
8.5;[6,_0_3_6_];;9;69
9;[7,_0_4_7_];[7,_0_4_7_];11;71
10;[2,_0_4_7_];[2,_0_4_7_];9;69
grouping;-------;-------;-------;-------
12;[7,_0_4_7_];[7,_0_4_7_];11;71
13;[2,_0_4_7_];[2,_0_4_7_];2;74
14;[4,_0_3_7_10_];;;
15;[6,_0_3_6_];[6,_0_3_6_];0;72
16;[7,_0_4_7_];[7,_0_4_7_];11;71
17;[9,_0_3_7_10_];[2,_0_4_7_10_];9;69
18;[2,_0_4_7_];;;
18.5;[2,_0_4_7_10_];;;
19;[7,_0_4_7_];[7,_0_4_7_];7;67
grouping;-------;-------;-------;-------
21;[7,_0_4_7_];[7,_0_4_7_];11;71
22;[7,_0_4_7_];[7,_0_4_7_];11;71
22.5;[7,_0_4_7_11_];;;
23;[9,_0_3_7_];[6,_0_3_6_];0;72
23.5;[6,_0_3_6_];;;
24;[7,_0_4_7_];[7,_0_4_7_];2;74
24.5;[7,_0_4_7_14_];;;
25;[7,_0_4_7_];[7,_0_4_7_];2;74
25.5;[9,_0_3_5_14_];;;
26;[7,_0_4_7_];[7,_0_4_7_];;
26.5;[2,_0_4_7_10_];;0;72
27;[7,_0_4_7_];[7,_0_4_7_];11;71
28;[2,_0_4_7_];[2,_0_4_7_];9;69
grouping;-------;-------;-------;-------
30;[4,_0_3_7_];[4,_0_3_7_];7;67
31;[4,_0_3_7_];[4,_0_3_7_];11;71
32;[11,_0_3_7_];[11,_0_3_7_];;
32.5;[7,_0_4_7_];;;
33;[9,_0_3_7_];[9,_0_3_7_];0;72
34;[11,_0_3_10_];[7,_0_4_7_];2;74
35;[7,_0_4_7_];;;
35.5;[2,_0_5_10_];;;
36;[2,_0_5_10_];[2,_0_4_10_];0;72
36.5;[2,_0_4_10_];;;
37;[7,_0_4_7_];[7,_0_4_7_];11;71
37.5;[7,_0_4_7_14_];;;
38;[7,_0_4_7_];[7,_0_4_7_];;
39;[7,_0_4_7_10_];[7,_0_4_7_10_];;
40;[0,_0_4_7_];[0,_0_4_7_];7;67
grouping;-------;-------;-------;-------
42;[7,_0_4_7_];[7,_0_4_7_];11;71
43;[2,_0_4_7_];[2,_0_4_7_];2;74
43.5;[2,_0_4_7_10_];[2,_0_4_7_10_];;
44;[7,_0_4_7_14_];[7,_0_4_7_];;
44.5;[7,_0_4_7_];;;
45;[6,_0_3_6_];[6,_0_3_6_];0;72
46;[7,_0_4_7_];[7,_0_4_7_];11;71
47;[7,_0_4_7_];[7,_0_4_7_];;
48;[2,_0_4_7_];[2,_0_4_7_];9;69
48.5;[2,_0_4_7_10_];[2,_0_4_7_10_];;
49;[4,_0_3_7_14_];[4,_0_3_7_];7;67
49.5;[4,_0_3_7_10_];;;
50;[0,_0_4_7_];[0,_0_4_7_];;
50.5;[6,_0_3_6_17_];;9;69
51;[7,_0_4_7_14_];[7,_0_4_7_];11;71
51.5;[7,_0_4_7_];;;
52;[2,_0_4_7_];[2,_0_4_7_];9;69
grouping;-------;-------;-------;-------
54;[7,_0_4_7_];[7,_0_4_7_];11;71
55;[9,_0_5_10_];[2,_0_4_7_];2;74
56;[2,_0_4_7_];;;
57;[0,_0_4_7_];[0,_0_4_7_];0;72
57.5;[0,_0_4_6_];;;
58;[4,_0_3_7_];[4,_0_3_7_];11;71
58.5;[4,_0_3_7_10_];;;
59;[9,_0_3_7_10_];[2,_0_4_7_10_];9;69
60;[2,_0_4_7_];;;
60.5;[2,_0_4_7_10_];;;
61;[7,_0_4_7_];[7,_0_4_7_];7;67
