time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[9,_0_4_7_];[9,_0_4_7_];9;69
0.5;[9,_0_4_7_11_];;;
1;[6,_0_3_7_];[6,_0_3_7_];9;69
2;[9,_0_4_7_];[9,_0_4_7_];9;69
2.5;[9,_0_4_7_14_];;;
3;[2,_0_4_7_];[2,_0_4_7_];9;69
3.5;[2,_0_4_7_18_];;;
4;[11,_0_4_7_];[11,_0_4_7_];11;71
5;[4,_0_3_7_];[4,_0_3_7_];7;67
6;[11,_0_4_7_];[11,_0_4_7_10_];6;66
6.5;[11,_0_4_7_10_];;;
7;[4,_0_4_7_];[4,_0_4_7_];4;64
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
8;[4,_0_4_7_];[4,_0_4_7_];11;71
9;[9,_0_4_7_];[9,_0_4_7_];1;73
10;[8,_0_3_7_];[11,_0_4_7_];11;71
10.5;[11,_0_4_7_];;;
11;[9,_0_4_7_];[9,_0_4_7_];9;69
12;[1,_0_3_7_10_];;8;68
12.5;[6,_0_3_7_10_];;6;66
13;[4,_0_4_7_];[4,_0_4_7_];8;68
14;[11,_0_4_7_];[11,_0_4_7_];6;66
14.5;[11,_0_4_7_10_];;;
15;[4,_0_4_7_];[4,_0_4_7_];4;64
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
16;[1,_0_3_7_];[1,_0_3_7_];4;76
16.5;[1,_0_3_7_10_];;;
17;[2,_0_4_7_];[2,_0_4_7_];2;74
17.5;[8,_0_3_6_13_];;;
18;[9,_0_4_];[9,_0_4_];1;73
18.5;[9,_0_4_5_];;;
19;[4,_0_4_7_];[4,_0_4_7_];11;71
20;[9,_0_4_7_];[9,_0_4_7_];9;69
20.5;[9,_0_7_15_];[9,_0_4_7_10_];;
21;[2,_0_4_7_];[2,_0_4_7_];9;69
21.5;[8,_0_3_6_];;11;71
22;[9,_0_4_7_];[9,_0_4_7_];1;73
22.5;[9,_0_4_7_17_];;;
23;[4,_0_4_7_];[4,_0_4_7_];11;71
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
24;[10,_0_3_6_];[10,_0_3_6_];1;73
25;[11,_0_3_7_];[11,_0_3_7_];2;74
25.5;[11,_0_3_10_];;;
26;[7,_0_4_6_];[7,_0_3_6_];1;73
26.5;[7,_0_3_6_];;;
27;[11,_0_3_7_];[11,_0_3_7_];11;71
27.5;[4,_0_3_7_];;;
28;[6,_0_4_7_];[6,_0_4_7_];10;70
29;[11,_0_3_7_];[11,_0_3_7_];11;71
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
32;[1,_0_3_7_];[1,_0_3_7_];4;64
32.5;[1,_0_3_7_13_];;;
33;[6,_0_3_7_];[6,_0_3_7_];9;69
34;[4,_0_4_7_10_];[4,_0_4_7_10_];11;71
34.5;[11,_0_3_7_];;;
35;[1,_0_3_];[1,_0_3_];1;73
35.5;[1,_0_3_];;;
36;[11,_0_3_7_];[8,_0_3_6_];2;74
36.5;[8,_0_3_6_];;;
37;[9,_0_4_7_];[9,_0_4_7_];4;76
37.5;[11,_0_5_10_15_];;;
38;[9,_0_4_7_17_];[9,_0_4_7_];2;74
38.5;[2,_0_4_7_11_];;1;73
39;[4,_0_4_7_];[4,_0_4_7_];11;71
grouping;-------;-------;-------;-------
40;[11,_0_3_7_];[11,_0_3_7_];2;74
41;[6,_0_3_7_];[6,_0_3_7_];1;73
41.5;[1,_0_3_7_];;;
42;[11,_0_3_7_10_];[11,_0_3_7_10_];11;71
42.5;[6,_0_3_7_17_];;;
43;[4,_0_4_7_];[4,_0_4_7_];4;76
43.5;[4,_0_7_];;;
44;[6,_0_3_7_10_];[9,_0_4_7_];;
44.5;[2,_0_7_11_];;2;74
45;[9,_0_4_7_];[9,_0_4_7_];1;73
45.5;[4,_0_4_7_17_];;11;71
46;[6,_0_3_10_];[2,_0_4_7_];9;69
46.5;[11,_0_3_7_10_];;11;71
47;[9,_0_4_7_];[9,_0_4_7_];1;73
47.5;[2,_0_4_7_11_];;;
48;[4,_0_4_7_];[4,_0_4_7_];11;71
48.5;[4,_0_4_7_];;;
48.75;[4,_0_4_7_10_];;;
49;[9,_0_4_7_];[9,_0_4_7_];9;69
