time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[5,_0_4_7_];[5,_0_4_7_];5;65
1;[5,_0_4_7_];[5,_0_4_7_];5;65
1.5;[0,_0_5_10_];;;
2;[2,_0_3_7_];;;
2.5;[4,_0_3_];;7;67
3;[2,_0_3_7_];[2,_0_3_7_];9;69
3.5;[10,_0_4_7_];;10;70
4;[7,_0_5_10_];[0,_0_4_7_];0;72
5;[0,_0_4_7_];;;
5.5;[2,_0_5_10_15_];;;
6;[0,_0_4_7_];[0,_0_4_7_];7;67
6.5;[0,_0_7_];;;
7;[5,_0_4_7_14_];[5,_0_4_7_];9;69
7.5;[5,_0_4_7_11_];;;
8;[5,_0_4_7_];;;
8.5;[5,_0_4_7_11_];;;
9;[11,_0_3_6_];[11,_0_3_6_];11;71
10;[7,_0_5_10_];[0,_0_4_7_];0;72
11;[0,_0_4_7_];;;
grouping;-------;-------;-------;-------
12;[0,_0_4_7_10_];[0,_0_4_7_10_];10;70
13;[5,_0_4_7_14_];[5,_0_4_7_];9;69
13.5;[5,_0_4_14_];;;
14;[2,_0_3_7_];[5,_0_4_7_];;
14.5;[2,_0_3_5_14_];;7;67
15;[2,_0_3_7_];[2,_0_3_7_];9;69
15.5;[10,_0_4_7_];;10;70
16;[0,_0_4_7_];[0,_0_4_7_];0;72
16.5;[2,_0_3_10_14_];;;
17;[0,_0_4_7_];[0,_0_4_7_];;
17.5;[9,_0_3_7_9_];[9,_0_3_7_9_];;
tonality;-------;-------;-------;-------
18;[7,_0_3_7_14_];[7,_0_3_7_];10;70
18.5;[7,_0_3_7_];;;
19;[9,_0_5_10_];[2,_0_3_7_];9;69
19.5;[2,_0_3_7_];;;
19.75;[4,_0_5_10_];;;
20;[2,_0_3_7_];[2,_0_3_7_];;
20.5;[5,_0_4_7_];;;
21;[7,_0_3_7_10_];[7,_0_3_7_10_];7;67
21.5;[7,_0_3_7_9_];;;
21.75;[7,_0_3_7_];;;
22;[9,_0_4_7_];[9,_0_4_7_];9;69
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
24;[2,_0_3_7_];[2,_0_3_7_];9;69
25;[9,_0_3_7_];[9,_0_3_7_];0;72
25.5;[9,_0_3_7_];;;
26;[9,_0_3_7_];[9,_0_3_7_];;
26.5;[7,_0_5_10_];;;
27;[7,_0_5_10_15_];[0,_0_4_7_10_];10;70
27.5;[0,_0_4_7_10_];;;
28;[5,_0_4_7_14_];[5,_0_4_7_];9;69
28.5;[5,_0_4_14_];;;
29;[2,_0_3_7_];[5,_0_4_7_];;
29.5;[5,_0_4_7_11_];;;
30;[7,_0_3_7_9_];[4,_0_3_6_9_];7;67
30.5;[4,_0_3_6_9_];;;
31;[2,_0_3_7_14_];[2,_0_3_7_];5;65
31.5;[2,_0_3_14_];;;
32;[10,_0_4_7_];[10,_0_4_7_];;
32.5;[10,_0_4_7_11_];;;
33;[0,_0_4_7_];[0,_0_4_7_];4;64
33.5;[0,_0_4_7_10_];[0,_0_4_7_10_];;
34;[2,_0_3_7_];[2,_0_3_7_];5;65
grouping;-------;-------;-------;-------
36;[2,_0_3_7_];[2,_0_3_7_];5;65
36.5;[2,_0_3_7_10_];;;
37;[7,_0_3_7_];[7,_0_3_7_];7;67
37.5;[7,_0_3_7_10_];;5;65
38;[0,_0_4_7_10_];;7;67
38.5;[5,_0_4_7_];;9;69
39;[7,_0_3_7_];[4,_0_3_6_];10;70
39.5;[4,_0_3_6_];;;
40;[5,_0_4_];[5,_0_4_];9;69
40.5;[7,_0_3_10_14_];;;
41;[5,_0_4_7_];[5,_0_4_7_];;
41.5;[5,_0_4_7_17_];;;
42;[0,_0_4_7_];[0,_0_4_7_];7;67
42.5;[0,_0_4_7_10_];[0,_0_4_7_10_];;
43;[2,_0_3_7_14_];[2,_0_3_7_];5;65
43.5;[5,_0_4_7_11_];;;
44;[10,_0_4_7_];[10,_0_4_7_];;
44.5;[10,_0_4_7_11_];;;
45;[0,_0_4_7_];[0,_0_4_7_];4;64
45.5;[0,_0_4_10_];;;
46;[5,_0_4_7_];[5,_0_4_7_];5;65
