TS;2/4
Grp;0
Bar;0
Bar;0
Bar;0
Bar;
Grp;8
Bar;0  1
Bar;1
Bar;1
Bar;0
Grp;16
Bar;0
Bar;
Bar;
Grp;22
Bar;0
Bar;0  1
Bar;
Bar;
Bar;
Bar;
Grp;34
Bar;0
Bar;
Bar;
Bar;0
Grp;42
Bar;0
Bar;0
Bar;
Bar;
Grp;50
Bar;0
Bar;0
Bar;
Bar;
Grp;58
Bar;0
Bar;0
Bar;0  1
Bar;0  1
Bar;0
Grp;68
Bar;0
Bar;0
Bar;0  1
Bar;0
