time;surface;reduction;melodyPC;melodyMIDI
147;[7 0 4 7 10];[7 0 4 7 10];;
150;[7 0 4 7 10];[7 0 4 7 10];;
152;[7 0 4 7 10];[7 0 4 7 10];;
152.5;[7 0 4 7 10];;;
grouping;153;-------;-------;-------
153;[7 0 4 7 10];[7 0 4 7 10];;
155;[3 0 4 8 11 14];[3 0 4 8 11 14];;
155.5;[3 0 4 8 11 14];;;
156;[0 0 3 7];[0 0 3 7];;
159;[0 0 3 7];[0 0 3 7];;
162;[0 0 3 7];[0 0 3 7];;
165;[0 0 3 7];[0 0 3 7];;
