time;surface;reduction;melodyPC;melodyMIDI
132;[7 0 4 7 13];[7 0 4 7];;
133;[7 0 4 7];;;
136;[7 0 3 7 10 18];[10 0 3 7 9];;
137.5;[7 0 3 7 10 17];;;
138;[7 0 3 7 10 17];[10 0 3 7 9];;
138.5;[7 0 3 7 10];;;
139;[7 0 3 7 10];;;
139.5;[7 0 3 7 10 13];;;
140;[5 0 3 7 14];[5 0 3 7];;
141;[5 0 3 7];;;
grouping;144;-------;-------;-------
144;[7 0 4 7 10];[7 0 4 7 10];;
145.5;[11 0 4 8 15];;;
146;[7 0 4 7];;;
146.5;[7 0 4 7 10];;;
147;[11 0 4 8 15];;;
147.5;[7 0 4 7];;;
148;[0 0 3 7];[0 0 3 7];;
151;[0 0 3 7 14];;;
151.5;[0 0 3 7];;;
152;[2 0 4 7];[2 0 4 7];;
154;[2 0 4 7];;;
154.5;[2 0 3 7 16];;;
155;[2 0 3 7 16];;;
155.5;[2 0 4 7 13];;;
156;[11 0 4 8 15];[7 0 4 7];;
158;[7 0 4 7];;;
grouping;160;-------;-------;-------
160;[0 0 3 7];[0 0 3 7];;
161;[0 0 3 7];;;
161.5;[0 0 3 7];;;
162;[0 0 3 7];;;
162.5;[8 0 4 7 11];;;
163;[0 0 3 7];;;
163.5;[0 0 3 7 18];;;
164;[7 0 4 7];[7 0 4 7];;
168;[7 0 3 7 10];[7 0 3 7 10];;
169;[7 0 3 7 10];;;
169.5;[7 0 3 7 10 18];;;
170;[7 0 3 7 10];;;
170.5;[7 0 3 7 10 13];;;
171;[7 0 3 7 10];;;
171.5;[7 0 3 7 10 21];;;
172;[5 0 3 7 14];[5 0 3 7];;
174;[5 0 3 7];;;
grouping;176;-------;-------;-------
176;[5 0 3 7 9];[5 0 3 7 9];;
176.5;[5 0 3 7 9];;;
177.5;[5 0 3 7 9 14];;;
178;[7 0 4 7 10];[7 0 4 7 10];;
178.5;[7 0 4 7];;;
179;[7 0 4 7 10];;;
179.5;[7 0 4 7];;;
180;[0 0 3 7 17];[0 0 3 7];;
181;[0 0 3 7];;;
184;[2 0 4 7 13];[2 0 4 7];;
185;[2 0 4 7];;;
187;[2 0 3 7 16];;;
188;[11 0 4 8 15 18];[7 0 4 7 10];;
189;[7 0 4 7 10];;;
191;[7 0 4 7 10];;;
191.5;[11 0 4 8 15 18];;;
192;[0 0 3 7];[0 0 3 7];;
196;[0 0 3 7];[0 0 3 7];;
