time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;3;[0 2 5 7 7 10 0];-------;-------
0;;[2 0];;
grouping;2;-------;-------;-------
2;[9 0 4 7 10 17];[9 0 4 7 10];;
0.25;[9 0 4 7 10];;;
0.75;[9 0 4 7 10 17];;;
1;[9 0 4 7 10];;;
1.5;[9 0 4 8 10 19];;;
2;[9 0 4 7 10];;;
2.75;[9 0 4 8 10 19];;;
3;[9 0 4 7 10];;;
3.25;[9 0 4 7 10];;;
3.75;[9 0 4 8 10 19];;;
4;[9 0 4 7 10];[9 0 4 7 10];;
4.75;[9 0 4 8 10 19];;;
5;[9 0 4 7 10];;;
5.25;[9 0 4 7 10];;;
5.75;[9 0 4 7 10];;;
6;[2 0 3 7];[2 0 3 7];;
6.75;[2 0 3 7 14];;;
7;[2 0 3 7];;;
7.25;[2 0 3 7 17];;;
7.75;[2 0 3 7 14];;;
8;[2 0 3 7];[2 0 3 7];;
8.75;[2 0 3 7 14];;;
9;[2 0 3 7];;;
9.25;[2 0 3 7 17];;;
9.75;[2 0 3 7 13];;;
10;[9 0 4 7 10];[9 0 4 7 10];;
10.75;[9 0 4 7 10 18];;;
11;[9 0 4 7 10];;;
11.25;[9 0 4 8 10 19];;;
11.75;[9 0 4 7 10 18];;;
12;[9 0 4 7 10];[9 0 4 7 10];;
12.75;[9 0 4 7 10 17];;;
13;[9 0 4 7 10];;;
13.5;[9 0 4 7 10 17];;;
13.75;[9 0 4 7 10];;;
14;[2 0 3 7];[2 0 3 7];;
14.5;[2 0 3 7 14];;;
14.75;[2 0 3 7];;;
15;[2 0 3 7];;;
16;[2 0 3 7];[2 0 3 7];;
18;[2 0 4 7 10];[2 0 4 7 10];;
18.5;[2 0 4 7 10];;;
19;[2 0 4 7 11 22];;;
19.5;[2 0 4 7 10];;;
grouping;20;-------;-------;-------
20;[7 0 3 7];[7 0 3 7];;
20.75;[7 0 3 7 14];;;
21;[7 0 3 7];;;
21.25;[7 0 3 7];;;
21.5;[7 0 3 7 14];;;
21.75;[7 0 3 7];;;
22;[3 0 4 7];[3 0 4 7];;
22.75;[3 0 4 7 18];;;
23;[3 0 4 7];;;
23.25;[3 0 4 7];;;
23.5;[3 0 4 7 18];;;
23.75;[3 0 4 7];;;
24;[2 0 3 7];[2 0 3 7];;
24.75;[2 0 3 7 17];;;
25;[2 0 3 7];;;
25.25;[2 0 3 7];;;
25.5;[2 0 3 7 17];;;
25.75;[2 0 3 7];;;
26;[2 0 3 7];[2 0 3 7];;
26.75;[2 0 3 7 17];;;
27;[2 0 3 7];;;
27.25;[2 0 3 7];;;
27.5;[2 0 3 7 17];;;
27.75;[2 0 3 7];;;
28;[9 0 4 7 10];[9 0 4 7 10];;
28.75;[9 0 4 8 10 19];;;
29;[9 0 4 7 10];;;
29.25;[9 0 4 7 10];;;
29.5;[9 0 4 8 10 19];;;
29.75;[9 0 4 7 10];;;
30;[9 0 4 7 10];[9 0 4 7 10];;
30.75;[9 0 4 8 10 19];;;
31;[9 0 4 7 10];;;
31.25;[9 0 4 7 10];;;
31.5;[9 0 4 8 10 19];;;
31.75;[9 0 4 7 10];;;
32;[2 0 3 7];[2 0 3 7];;
32.5;[2 0 3 7];;;
33;;[2 0 3 7];;
33.25;[2 0 3 7 18];;;
33.5;[2 0 3 7];;;
34;[2 0 3 7];[2 0 3 7];;
grouping;36;-------;-------;-------
36;[2 0 3 7 10];[2 0 3 7 10];;
36.75;[5 0 4 7 11];;;
37;[2 0 3 7 10];;;
37.25;[5 0 4 7 11];;;
37.5;[2 0 3 7 10];;;
37.75;[5 0 4 7 11];;;
38;[0 0 4 7 10 14];[0 0 4 7 10 14];;
38.75;[0 0 4 7 10];;;
39;[0 0 4 7 10 14];;;
39.25;[0 0 4 7 10];;;
39.5;[0 0 4 7 10 14];;;
40;[0 0 4 7 10];[0 0 4 7 10];;
40.25;[0 0 4 7 10];;;
40.5;[0 0 4 7 10 14];;;
40.75;[0 0 4 7 10];;;
41;[0 0 4 7 10 14];;;
41.5;[0 0 4 7 10];;;
42;[2 0 3 7 10];[5 0 4 7];;
43;[5 0 4 7];;;
grouping;44;-------;-------;-------
44;[9 0 4 7 10];[9 0 4 7 10];;
44.75;[9 0 4 7 10];;;
45;[9 0 4 7 10 13];;;
45.25;[9 0 3 7 10 16];;;
45.5;[9 0 4 7 10 13];;;
45.75;[9 0 4 7 10];;;
46;[10 0 4 7 11];[10 0 4 7 11];;
46.75;[2 0 3 7];;;
47;[2 0 3 7 10];;;
47.25;[10 0 4 7 11];;;
47.5;[2 0 3 7];;;
47.75;[10 0 4 7 11];;;
48;[9 0 4 7 10];[9 0 4 7 10];;
48.75;[9 0 4 7 10];;;
49;[9 0 4 7 10 13];;;
49.25;[9 0 4 7 10];;;
49.5;[9 0 4 7 10];;;
49.75;[9 0 4 7 10];;;
50;[2 0 3 7 17];[2 0 3 7];;
51;[2 0 3 7];;;
52;[9 0 4 7 10];[9 0 4 7 10];;
52.75;[9 0 4 7 10];;;
53;[9 0 4 8 10 19];[9 0 4 8 10 19];;
53.25;[9 0 4 7 10];;;
53.5;[9 0 4 7 10];;;
53.75;[9 0 4 8 10 19];;;
54;[2 0 3 7];[2 0 3 7];;
