time;surface;reduction;melodyPC;melodyMIDI
75;[4 0 3 7];;;
76;[9 0 3 7];[9 0 3 7];;
76.5;[9 0 3 7];;;
77;[2 0 4 7 10];[2 0 4 7 10];;
77.25;[2 0 4 7 10];;;
77.5;[11 0 3 7 10 13];;;
77.75;[2 0 4 7 10];;;
grouping;78;-------;-------;-------
78;[7 0 4 7];[7 0 4 7];;
80;[7 0 4 7];[4 0 3 7 10];;
80.5;[7 0 4 7];;;
81;[4 0 3 7 10];;;
81.25;[4 0 3 7 10];;;
81.5;[4 0 3 7 10];;;
81.75;[7 0 4 7];;;
82;[0 0 4 7 17];[0 0 4 7];;
83;[0 0 4 7];;;
84;[4 0 4 7 10];[4 0 4 7 10];;
84.5;[4 0 4 7 10];;;
85;[4 0 4 7 10];;;
85.25;[4 0 4 7 10];;;
85.5;[4 0 4 7 10];;;
85.75;[4 0 4 7 10];;;
grouping;86;-------;-------;-------
86;[9 0 3 7 17];[9 0 3 7];;
87;[9 0 3 7];;;
88;[0 0 4 7 10];[0 0 4 7 10];;
88.5;[0 0 4 7 10];;;
89;[0 0 4 7 10];;;
89.25;[0 0 4 7 10];;;
89.5;[0 0 4 7 10];;;
89.75;[0 0 4 7 10];;;
90;[5 0 4 7];[5 0 4 7];;
91;[5 0 4 7];;;
92;[9 0 4 7];[9 0 4 7];;
92.5;[9 0 4 7];;;
93;[9 0 4 7];;;
93.25;[9 0 4 7 10];;;
93.5;[9 0 4 7 13];;;
93.75;[9 0 4 7];;;
grouping;94;-------;-------;-------
94;[2 0 3 7];[2 0 3 7];;
96;[2 0 3 7];[2 0 3 7];;
96.5;[2 0 3 7];;;
97;[2 0 3 7];;;
97.25;[2 0 3 7 18];;;
97.5;[2 0 3 7 9];;;
97.75;[2 0 3 7];;;
98;[4 0 4 7 17];[4 0 4 7];;
99;[4 0 4 7];;;
100;[9 0 4 7 10];[9 0 4 7 10];;
100.5;[9 0 4 7 10];;;
101;[9 0 4 7 10];;;
101.25;[6 0 3 7 10 13];;;
101.5;[9 0 4 7 10];;;
101.75;[9 0 4 7 10];;;
102;[2 0 3 7 17];[2 0 3 7];;
103;[2 0 3 7];;;
104;[5 0 3 7];[5 0 3 7];;
104.5;[5 0 3 7];;;
105;[5 0 3 7 14];;;
105.25;[5 0 3 7];;;
105.5;[5 0 3 7];;;
105.75;[5 0 3 7 9];;;
106;[0 0 4 7];[0 0 4 7];;
106.5;[0 0 4 7];;;
107;[11 0 4 7 10 13];[9 0 3 6 9];;
107.5;[9 0 3 6 9];;;
108;[0 0 4 7];[0 0 4 7];;
108.5;[0 0 4 7];;;
