time;surface;reduction;melodyPC;melodyMIDI
154.5;[0 0 4 7 11];;;
155;[0 0 4 7];;;
grouping;156;-------;-------;-------
156;[0 0 4 7];[0 0 4 7];;
157;[0 0 4 7];;;
158;[0 0 4 7];;;
159;[4 0 4 7 8 10];[4 0 4 7 10];;
159.5;[4 0 4 7 10];;;
160;[4 0 4 7 10];;;
160.5;[4 0 4 7 10 18];;;
161;[4 0 4 7 10];;;
161.5;[4 0 4 7 8 10];;;
162;[4 0 4 7 10];[4 0 4 7 10];;
162.5;[4 0 4 7 11 22];;;
163;[4 0 4 7 10];;;
164;[4 0 4 7 8 10];;;
165;[9 0 3 7 14];[9 0 3 7];;
166;[9 0 3 7];;;
grouping;168;-------;-------;-------
168;[9 0 3 7];[9 0 3 7];;
169;[9 0 3 7 14];;;
170;[9 0 3 7];;;
171;[5 0 4 7];[5 0 4 7];;
172;[5 0 4 7 18];;;
173;[5 0 4 7];;;
174;[11 0 4 7 10 13];[9 0 3 6 9];;
175;[9 0 3 6 9];;;
176;[11 0 4 7 10 13];;;
177;[9 0 3 7 10];[0 0 4 7];;
178;[0 0 4 7];;;
179;[0 0 4 7];;;
grouping;180;-------;-------;-------
180;[0 0 4 7];[0 0 4 7];;
181;[9 0 3 7 10];;;
182;[0 0 4 7];;;
183;[2 0 4 7 14];[2 0 4 7];;
184;[2 0 4 7];;;
185;[2 0 4 7 11];;;
186;[7 0 4 7 10];[7 0 4 7 10];;
187;[7 0 4 7 10 17];;;
188;[7 0 4 7 10];;;
189;[0 0 4 7];[0 0 4 7];;
192;[0 0 4 7];[0 0 4 7];;
