time;surface;reduction;melodyPC;melodyMIDI
61.5;[5 0 3 7];[5 0 3 7];;
61.75;[5 0 3 7 18];;;
62;[5 0 3 7];[5 0 3 7];;
62.25;[5 0 3 7];;;
62.5;[5 0 3 7];;;
62.75;[5 0 3 7 18];;;
63;[10 0 4 7 10 14];[10 0 4 7 10 14];;
63.25;[10 0 4 7 10];;;
63.5;[10 0 4 7 10 14];;;
63.75;[10 0 4 7 10 13];;;
64;[0 0 3 7 10];[0 0 3 7 10];;
64.25;[3 0 4 7];;;
64.5;[0 0 3 7 10];;;
64.75;[11 0 4 8 11];;;
65;[8 0 4 7 10 14];[8 0 4 7 10];;
65.25;[8 0 4 7 10 13];;;
65.5;[8 0 4 7 10];;;
65.75;[8 0 4 7 11 22];;;
66;[7 0 4 7 10 13];[7 0 4 7 10];;
66.5;[7 0 4 7 10];;;
67;;[7 0 4 7 10];;
67.25;[7 0 4 7 10];;;
67.5;[7 0 4 7 10];;;
67.75;[11 0 4 8 15 18];;;
68;[0 0 3 7];[0 0 3 7];;
