time;surface;reduction;melodyPC;melodyMIDI
59.5;[2 0 3 7 10 17];;;
59.75;[2 0 3 7 10];;;
60;[4 0 3 7 10 13];[7 0 4 7 10];;
61;[7 0 4 7 10];;;
62;[0 0 4 7];[0 0 4 7];;
62.25;[0 0 4 7];;;
62.5;[0 0 4 7 17];;;
62.75;[0 0 4 7];;;
63;[0 0 4 7];;;
63.25;[0 0 4 7];;;
63.5;[0 0 4 7 14];;;
63.75;[0 0 4 7];;;
64;[2 0 3 7 14];[2 0 3 7 14];;
65.25;[2 0 3 7];;;
65.5;[2 0 3 7 9];;;
65.75;[2 0 3 7 10];;;
66;[4 0 3 7 10 13];[4 0 3 7 10 13];;
67;[4 0 3 7 10 13];;;
67.5;[4 0 3 7 10 13];;;
67.75;[4 0 3 7 10 13];;;
68;[0 0 4 7];[0 0 4 7];;
