TS;4/4
Bar;
Grp;4
Bar;0
Bar;0
Bar;0
Bar;
Grp;20
Bar;0
Bar;0
Bar;0
Bar;0  2
Grp;36
Bar;0
Bar;0
Bar;0
Bar;0  2
Grp;52
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0  2
Bar;0
Grp;79
Bar;
Bar;0
