TS;3/4
Grp;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;18
Bar;0
Bar;0
Bar;0
Bar;0
Grp;30
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;48
Bar;0
Bar;0
Bar;0
Bar;
Bar;
Bar;
Grp;66
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;90
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;114
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;129
Bar;0
Bar;0
Bar;
Bar;0
Grp;141
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;
Bar;
Bar;
