TS;4/4
Grp;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;24
Bar;0
Bar;0
Bar;0
Bar;0
Grp;36
Bar;0
Bar;0
Bar;0
Bar;0
Grp;48
Bar;0
Bar;0
Bar;0
Bar;0
Grp;60
Bar;0
Bar;0  2
Bar;0
Bar;
