TS;4/4
Grp;0
Bar;0  2
Bar;0  2
Bar;0  1  2  3
Bar;0  2
Grp;16
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0
Grp;32
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;48
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;64
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;80
Bar;0  1  2  3
Bar;0  2
Bar;0
Bar;0  2
