TS;4/4
Bar;
Grp;2
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;18
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;34
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;50
Bar;0  2
Bar;0  2  3
Bar;0  2
Bar;0  2
Bar;0
