TS;4/4
Grp;0
Bar;0  2
Bar;0  1  3
Bar;0  1  2
Grp;12
Bar;0  1  2  3
Bar;0  1  2  3
Bar;0  2
Grp;24
Bar;0  1  2
Bar;1  2  3
Bar;0
Grp;34
Bar;2
Bar;0           1           2         3.5
Bar;0           1           2           3         3.5
Bar;0
