TS;4/4
Grp;0
Bar;0
Bar;0  1  2  3
Bar;0
Grp;7
Bar;2  3
Bar;0
Grp;12
Bar;3
Bar;0  1  3
Bar;0  1  2
Grp;20
Bar;3
Bar;0  1  2  3
Bar;2  3
Bar;0
Grp;32
Bar;3
Bar;0  1  2
Bar;0  1  2  3
Bar;0
Grp;44
Bar;3
Bar;0  1  2
Bar;0  1  2
Grp;52
Bar;3
Bar;0  1  2  3
Bar;0  1  2
Grp;60
Bar;3
Bar;0  2  3
Bar;0  2  3
Bar;0
Grp;72
Bar;3
Bar;0  1  2
Bar;0  1  2  3
Bar;1  2
Grp;84
Bar;3
Bar;0  2
Bar;0
Grp;90
Bar;1  2  3
Bar;0  1  2
