TS;4/4
Grp;0
Bar;0
Bar;0  1  2
Grp;4
Bar;3
Bar;0  1  2
Grp;8
Bar;3
Bar;0  1  2  3
Bar;0  1  2
Grp;17
Bar;0  1  2  3
Bar;0  1  2
Grp;25
Bar;0  1  2  3
Bar;0  1  2
