TS;3/4
Grp;0
Bar;0
Bar;2
Bar;0
Bar;0  2
Bar;0
Grp;12
Bar;2
Bar;0  2
Bar;0         1.5           2
Bar;0  2
Bar;0
Grp;24
Bar;2
Bar;0  2
Bar;0  2
Bar;0  1  2
Bar;0
Grp;36
Bar;2
Bar;0  2
Bar;0  2
Bar;0  1  2
Bar;0
