TS;3/4
Grp;0
Bar;0
Bar;1  2
Bar;0  1  2
Bar;0  1  2
Bar;0
Grp;12
Bar;2
Bar;0  2
Bar;0  1
Bar;0
Grp;21
Bar;0
Bar;1  2
Bar;
Bar;0
Grp;30
Bar;2
Bar;1  2
Bar;0  2
Bar;0  2
Bar;0
Grp;42
Bar;2
Bar;0  1  2
Bar;0  2
Bar;0  1  2
Bar;0
Grp;54
Bar;2
Bar;0  2
Bar;0  1
Bar;0
