TS;4/4
Grp;0
Bar;0
Bar;1  2  3
Bar;0  1  2
Grp;8
Bar;3
Bar;0  1  2
Bar;0  2
Bar;0
Grp;20
Bar;3
Bar;0  1  2  3
Bar;0  1  2
Grp;28
Bar;3
Bar;0  1  2
Bar;0  1  2
Bar;0
