TS;4/4;;
Grp;3.0;;
Bar;0;[3.0];[76]
Bar;0  1  2;[0.0, 0.5, 1.0, 2.0];[72, 71, 72, 71]
Grp;3.0;;
Bar;3;[3.0];[68]
Bar;0  1  2;[0.0, 1.0, 2.0];[69, 69, 68]
Grp;3.0;;
Bar;3;[3.0];[76]
Bar;0  1  2  3;[0.0, 1.0, 2.0, 3.0, 3.5];[76, 76, 77, 76, 74]
Bar;0  1  2;[0.0, 2.0];[74, 72]
Grp;0.0;;
Bar;0  1  2  3;[0.0, 1.0, 2.0, 3.0];[71, 72, 74, 76]
Bar;0  1  2;[0.0, 1.0, 2.0];[74, 72, 71]
Grp;0.0;;
Bar;0  1  2  3;[0.0, 1.0, 2.0, 3.0, 3.5];[69, 71, 72, 74, 72]
Bar;0  1  2;[0.0, 2.0];[71, 69]
