TS;2/4
Grp;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;1
Bar;0
Bar;0
Bar;0  1
Grp;16
Bar;0
Bar;0
Bar;0
Bar;0
Bar;1
Bar;0
Bar;
Bar;0
Bar;
Grp;34
Bar;0
Bar;0
Bar;0
Bar;
Bar;0
Bar;
Bar;0
Bar;0
Grp;50
Bar;0
Bar;0
Bar;
Bar;0
Bar;
Bar;0
Bar;0
Bar;
Bar;
Bar;0
Bar;
