TS;4/4
Grp;0
Bar;0
Bar;
Bar;0
Bar;
Bar;0
Bar;
Grp;24
Bar;0  2
Bar;2
Bar;0
Grp;36
Bar;0  2
Bar;0  2  3
Bar;0
Bar;0  2
Grp;52
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Grp;68
Bar;0
Bar;
Bar;0
Bar;
Bar;0
Bar;
Grp;92
Bar;0  2
Bar;2
Bar;0  2
TS;6/8
Grp;104
Bar;0
TS;3/4
Bar;0
TS;6/8
Bar;0         1.5
TS;4/4
Bar;0
Bar;0
