TS;2/2
Grp;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0  2
Bar;0
Grp;21
Bar;
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0  2
Bar;0
Grp;45
Bar;
Bar;0
Bar;
Bar;0
Bar;0
Grp;61
Bar;
Bar;0  2  3
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0
Grp;85
Bar;
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;105
Bar;
Bar;0
Bar;0
Bar;0  1  2
Bar;0
Bar;0  2
Bar;0
Grp;129
Bar;
Bar;0  2
Bar;0  2
Bar;0  2
Bar;0  2  3
Bar;0  2  3
Bar;0
