TS;4/4
Bar;
Grp;4
Bar;0
Bar;
Bar;0
Bar;0
Grp;20
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Grp;48
Bar;0
Bar;
Bar;0
Bar;
Grp;64
Bar;0
Bar;
Bar;0
Bar;0
Grp;80
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
