TS;4/4
Bar;
Grp;4
Bar;0
Bar;0  2
Bar;0
Bar;0
Grp;20
Bar;0
Bar;0
Bar;0
Bar;
Bar;0
Grp;40
Bar;0
Bar;
Bar;0
Bar;
Grp;56
Bar;0
Bar;
Bar;0
Bar;0
Grp;72
Bar;0
Bar;0  2
Bar;0
Bar;0
Grp;88
Bar;0
Bar;0
Bar;0
Bar;0
Bar;0
Bar;
Grp;112
Bar;0
Bar;
Bar;0
Bar;
Grp;128
Bar;0
Bar;
Bar;0
Bar;
Bar;0
Bar;
