time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;4;[0 1 2 5 7 8 10];-------;-------
grouping;0;-------;-------;-------
0;;[3 0 3 7 10];;
2;;[3 0 3 7 10];;
4;;[3 0 3 7 10];;
6;;[3 0 3 7 10];;
8;[3 0 3 7 10];[3 0 3 7 10];;
0.5;[3 0 3 7 10];;;
1;[3 0 3 7 10];;;
1.5;[3 0 3 7 10];;;
2;[3 0 3 7 10];;;
2.5;[3 0 3 7 10];;;
3;[3 0 3 7 10];;;
3.5;[3 0 3 7 10];;;
4;[3 0 3 7 10];;;
4.5;[3 0 3 7 10];;;
5;[3 0 3 7 10];;;
5.5;[3 0 3 7 10];;;
6;[3 0 3 7 10];;;
6.5;[3 0 3 7 10];;;
7;[3 0 3 7 10];;;
7.5;[3 0 3 7 10];;;
8;[3 0 3 7 10];;;
8.5;[3 0 3 7 10];;;
9;[3 0 3 7 10];;;
9.5;[3 0 3 7 10];;;
10;[3 0 3 7 10];[3 0 3 7 10];;
10.5;[3 0 3 7 10 21];;;
11;[3 0 3 7 10];;;
11.5;[3 0 3 7 10];;;
12;[3 0 3 7 10 14];[3 0 3 7 10 14];;
12.5;[3 0 3 7 10];;;
13;[3 0 3 7 10];[3 0 3 7 10];;
13.5;[3 0 3 7 10];;;
14;[3 0 3 7 10];[3 0 3 7 10];;
14.5;[3 0 3 7 10];;;
15;[3 0 3 7 10 17];;;
15.5;[3 0 3 7 10];;;
16;[3 0 3 7 10];[3 0 3 7 10];;
16.5;[3 0 3 7 10 21];;;
17;[3 0 3 7 10];[3 0 3 7 10];;
17.5;[3 0 3 7 10];;;
18;[3 0 3 7 10 14];[3 0 3 7 10 14];;
18.5;[3 0 3 7 10 14];;;
19;[3 0 3 7 10];[3 0 3 7 10];;
19.5;[3 0 3 7 10];;;
20;[3 0 3 7 10];[3 0 3 7 10];;
20.5;[3 0 3 7 10];;;
21;[3 0 3 7 10];;;
21.5;[3 0 3 7 10];;;
grouping;22;-------;-------;-------
22;[3 0 3 7 10];[3 0 3 7 10];;
22.5;[3 0 3 7 10];;;
23;[3 0 3 7 10];;;
23.5;[3 0 3 7 10];;;
24;[3 0 3 7 10 14];[3 0 3 7 10 14];;
24.5;[3 0 3 7 10];;;
25;[3 0 3 7 10];[3 0 3 7 10];;
25.5;[3 0 3 7 10 17];;;
26;[3 0 3 7 10];[3 0 3 7 10];;
26.5;[3 0 3 7 10 17];;;
27;[3 0 3 7 10];[3 0 3 7 10];;
27.5;[3 0 3 7 10];;;
28;[3 0 3 7 10];[3 0 3 7 10];;
28.5;[3 0 3 7 10];;;
29;[3 0 3 7 10];;;
29.5;[3 0 3 7 10];;;
30;[3 0 3 7 10];[3 0 3 7 10];;
30.5;[3 0 3 7 10 14];;;
31;[3 0 3 7 10];[3 0 3 7 10];;
31.5;[3 0 3 7 10];;;
32;[8 0 3 7 9 14];[8 0 3 7 9 14];;
32.5;[8 0 3 7 9 14];;;
33;[8 0 3 7 9];[8 0 3 7 9];;
33.5;[8 0 3 7 9];;;
34;[3 0 3 7 10];[3 0 3 7 10];;
34.5;[3 0 3 7 10];;;
35;[3 0 3 7 10];;;
35.5;[3 0 3 7 10];;;
36;[3 0 3 7 10];[3 0 3 7 10];;
36.5;[3 0 3 7 10];;;
grouping;37;-------;-------;-------
