time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 2 3 5 7 8 10];-------;-------
grouping;2;-------;-------;-------
2;[2 0 10];[0 0 3 7 17];;
2.25;[0 0 3];;;
2.5;[5 0 7];;;
3;[0 0 3 7 17];[0 0 3 7];;
3.5;[0 0 3 7];;;
4;[5 0];[0 0 3 7 17];;
4.25;[7 0 10];;;
4.5;[7 0 10];;;
5;[0 0 3 7 17];[5 0 4 7 10];;
5.5;[5 0 4 7 10];;;
6;[10 0 11];[5 0 5 10];;
6.25;[10 0];;;
6.5;[10 0];;;
7;[5 0 5 10];[10 0 4 7 10];;
7.5;[2 0 3 6];;;
7.75;[2 0 3 5];;;
8;[3 0 4 11];[0 0 3 7 14];;
8.25;[2 0 3 13];;;
8.5;[3 0 11];;;
9;[0 0 3 7];[0 0 3 7];;
grouping;10;-------;-------;-------
10;[7 0 7];[7 0 3 7 10];;
10.25;[3 0 4];;;
10.5;[7 0 10];;;
11;[7 0 3 7 10];;;
11.5;[7 0 3 7 10];;;
11.75;[7 0 3 7];;;
11.875;[7 0 3 7 10];;;
12;[0 0 3 7];[0 0 3 7];;
12.875;[0 0 3 7];;;
13;[2 0 3 5];[7 0 3 7 10];;
13.5;[7 0 3 7 10];;;
14;[0 0 4 7];[0 0 4 7];;
15;[0 0];;;
16;[0 0 4 7];[0 0 4 7];;
17;[0 0];;;
17.75;[0 0 3];;;
grouping;18;-------;-------;-------
18;[2 0 3 7 10];[5 0 4 7];;
18.25;[5 0 4 7 10];;;
18.5;[5 0 4 7];;;
19;[5 0 7];[5 0 4 7 10];;
19.5;[0 0 3];;;
20;[0 0 3 7 17];[3 0 4 14];;
20.25;[0 0 3 7];;;
20.5;[0 0 3 7];;;
21;[7 0 5 10];[3 0 4 6 14];;
21.5;[5 0 4 7];;;
22;[5 0 4 10];[5 0 5 10];;
22.25;[5 0 5 10];;;
22.5;[5 0 5 10];;;
23;[10 0 4 7];[10 0 4 7 10];;
23.5;[10 0 4 7 10];;;
23.75;[7 0 3 7 10];;;
24;[7 0 3 5];[3 0 4 7];;
24.25;[7 0 3 7 10];;;
24.5;[3 0 4 7];;;
25;[3 0];[3 0 4];;
25.5;[5 0];;;
grouping;26;-------;-------;-------
26;[7 0 7];[7 0 3 7 10];;
26.25;[3 0 4];;;
26.5;[7 0 10];;;
27;[7 0 3 7 10];;;
27.5;[7 0 3 7];;;
28;[0 0 3 7 17];[0 0 3 7];;
28.5;[0 0 3 7];;;
29;[2 0 3 5 13];[7 0 3 7 10];;
29.5;[7 0 3 7 10];;;
30;[0 0 4 7];[0 0 4 7];;
31;[0 0];;;
32;[0 0 4 7];[0 0 4 7];;
33;[0 0];;;
33.75;[0 0 10];;;
grouping;34;-------;-------;-------
34;[0 0];[0 0];;
35;[5 0 4 7];[5 0 4 7];;
35.5;[5 0 4 7 10];;;
35.6667;[2 0 3 7 10];;;
35.8333;[5 0 4 7 10];;;
36;[3 0 4 7 14];[3 0 4 7 14];;
36.75;[0 0 3 7 10];;;
37;[2 0 3 7];[2 0 3 7];;
37.5;[2 0 3 7];;;
38;[3 0 4 11];[0 0 3 7 14];;
39;[0 0 3];;;
39.5;[2 0 10];;;
40;[0 0 3 7];[0 0 3 7];;
40.75;[0 0 3 7];;;
41;[0 0 10];[0 0 3 7 10];;
41.5;[10 0 4 14];;;
42;[5 0 3 7 10];[0 0 3 5];;
42.75;[5 0 3 7 9];;;
43;[5 0 7];;;
43.5;[10 0 7];;;
44;[10 0 4 7 10];[7 0 3 7 10 13];;
44.75;[7 0 3 7 10];;;
45;[7 0 10];[7 0 3 7 10];;
45.5;[7 0 7];;;
46;[2 0 3 5 13];[0 0 3 14];;
46.25;[3 0 4 11];;;
46.5;[3 0 4 11];;;
47;[0 0 3];[0 0 3 14];;
47.5;[2 0 10];;;
48;[0 0 3 7];[0 0 3 10];;
48.75;[0 0 3 7 14];;;
49;[3 0 7];[0 0 3 10];;
49.5;[10 0];;;
grouping;50;-------;-------;-------
50;[8 0 4];[8 0 4 10];;
51;[0 0 6];[8 0 4 7 10];;
51.5;[0 0 3 6];;;
51.6667;[2 0 4 10];;;
51.8333;[0 0 3 6];;;
52;[5 0 7];[5 0 3 7];;
52.75;[5 0 7];;;
53;[7 0 5 10];[7 0 5 10];;
53.5;[2 0 5 10];;;
54;[5 0];[5 0 4 7 10];;
54.25;[5 0 10];;;
54.5;[5 0 10];;;
55;[9 0 3 6];[5 0 4 7 10];;
55.5;[5 0 4 7 10];;;
55.6667;[9 0 3 6];;;
55.8333;[5 0 4 7 10];;;
56;[8 0 4 7 11];[5 0 4 7 10 14];;
56.75;[8 0 4 7];;;
57;[8 0 4 7 14];[5 0 4 7 10 17];;
grouping;58;-------;-------;-------
58;[0 0];[5 0 4 7 10];;
58.5;[7 0];;;
59;[5 0 4 7 10];;;
59.5;[3 0 4 6 14];;;
60;[9 0 3 6];[5 0 4 7 10];;
60.5;[0 0 3 7 9];;;
61;[7 0 5 10 16];[7 0 5 10 16];;
61.5;[7 0 4 10];;;
62;[0 0 3 7];[0 0 3 7];;
63;[0 0];;;
64;[0 0 4 7 11];[0 0 4 7];;
65;[0 0 11];;;
65.75;[0 0 10];;;
grouping;66;-------;-------;-------
66;[8 0 4 7 11];[8 0 4 7 11];;
67;[8 0 4];;;
67.5;[8 0 7];[3 0 4 5];;
67.6667;[8 0 6];;;
67.8333;[8 0 7];;;
68;[5 0];[5 0];;
68.75;[0 0];;;
69;[7 0 3 7 10];[2 0 3 5];;
