time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 1 4 5 7 8 10];-------;-------
grouping;0;-------;-------;-------
0;[4 0 3];[0 0 4 7];;
1;[0 0 7];;;
2;[4 0 3];;;
3;[4 0 3];[0 0 4 7];;
4;[0 0 7];;;
5;[4 0 3];;;
6;[4 0 3];[0 0 7];;
7;[0 0 7];;;
8;[4 0 3];[0 0 4 7];;
9;[0 0 10];[0 0 4 7];;
9.3333;[8 0 4];;;
9.6667;[0 0 7];;;
10;[2 0 3];[5 0 7 14];;
10.75;[2 0 3 14];;;
11;[5 0];;;
11.75;[7 0];;;
12;[1 0 4 7];[1 0 4 11];;
12.3333;[1 0 4 6];;;
12.6667;[1 0 4];;;
13;[0 0 4];[1 0 3 4 11];;
13.75;[0 0];;;
14;[1 0 4 7];[1 0 4 7 11];;
14.75;[5 0 3];;;
15;[0 0 4];[1 0 4 7 11];;
15.25;[0 0];;;
15.5;[1 0 11];;;
15.75;[5 0 7];;;
16;[0 0 4 7];[0 0 4 7];;
17;[0 0];;;
grouping;18;-------;-------;-------
18;[3 0 4 7];[0 0 3 7 10];;
19;[0 0 7];;;
20;[3 0 4 6];[0 0 3 7 9];;
21;[0 0 10];[0 0 3 7 9];;
21.3333;[8 0 4];;;
21.6667;[0 0 7];;;
22;[1 0 4 7];[1 0 4 7 11];;
22.75;[1 0 3 7];;;
23;[5 0 7];;;
23.75;[0 0 7];;;
24;[8 0 4 11];[7 0 5 10];;
24.3333;[0 0 7];;;
24.6667;[7 0 5 10];;;
25;[0 0 4];[0 0 4 7];;
25.75;[0 0];;;
26;[10 0 3 7];[10 0 3 7 14];;
26.75;[10 0 7];;;
27;[0 0 4];[10 0 3 7 14];;
27.25;[0 0];;;
27.5;[1 0 11];;;
27.75;[5 0 7];;;
28;[8 0 4 7];[8 0 4 7];;
29;[0 0];;;
grouping;30;-------;-------;-------
30;[10 0 3];[10 0 3];;
30.25;[7 0 6];;;
30.5;[1 0 7];;;
30.75;[1 0 4];;;
31;[1 0 7 11];[1 0 4 7];;
31.5;[1 0 4 7];;;
32;[3 0 4 7 10];[3 0 4 7 10];;
33;[3 0 4 7 10];[3 0 4 7 10];;
33.25;[7 0 3 6 17];;;
33.5;[7 0 3 6];;;
33.75;[3 0 4 7 10];;;
34;[10 0 3 7 9];[10 0 3 7 9];;
34.75;[1 0 3 6 9];;;
35;[1 0 4 7 11];[1 0 4 7 11];;
35.75;[8 0 4 5 11];;;
36;[8 0 4 5];[10 0 3 7 10 14];;
36.3333;[8 0 4 5 11];;;
36.6667;[1 0 4 7 11];;;
37;[4 0 3 6 16];[1 0 3 7 9 18];;
37.75;[7 0 3 5 13];;;
38;[10 0 3 7 10];[10 0 3 7 10];;
38.75;[5 0 3 5];;;
39;[4 0 3 13];[1 0 4 6];;
39.25;[7 0 5 10];;;
39.5;[1 0 4 6];;;
39.75;[7 0 10];;;
40;[7 0 5 10];[7 0 5 10];;
41;[0 0 4];[0 0 4 7];;
grouping;42;-------;-------;-------
42;[10 0 3];[10 0 3 7 13];;
42.25;[7 0 6];;;
42.5;[1 0 7];;;
42.75;[1 0 4];;;
43;[7 0 4 10];[1 0 4 10];;
43.75;[5 0 6];;;
44;[3 0 10];[1 0 4 10 14];;
45;[3 0 10];[1 0 4 10 14];;
45.25;[1 0 11];;;
45.5;[1 0];;;
45.75;[3 0 10];;;
46;[5 0 6];[1 0 4 10];;
46.75;[4 0 7 18];;;
47;[1 0 4];;;
47.75;[7 0 6];;;
48;[9 0 11];[5 0 4 6 14];;
48.3333;[9 0 10];;;
48.6667;[5 0 4];;;
49;[4 0 3 7];[4 0 3 7 17];;
49.75;[0 0 7 16];;;
50;[7 0 4 6 14];[7 0 4 6 14];;
50.75;[5 0 4 6 14];;;
51;[4 0 3 7 17];[0 0 4 7 13];;
51.25;[0 0 7 16 14];;;
51.5;[7 0 4 6 14];;;
51.75;[5 0 4 6 14];;;
52;[0 0 4 7];[0 0 4 7];;
53;[0 0];;;
