TS	4/4	
Grp	3.0	
Bar	[3.0]	[67]
Bar	[0.0, 1.0, 2.0, 3.0]	[69, 67, 65, 67]
Bar	[0.0, 1.0, 2.0]	[72, 74, 72]
Grp	3.0	
Bar	[3.0]	[72]
Bar	[0.0, 1.0, 2.0, 3.0]	[67, 71, 72, 74]
Bar	[0.0, 1.0, 2.0]	[76, 76, 74]
Grp	3.0	
Bar	[3.0]	[74]
Bar	[0.0, 0.5, 1.0, 2.0, 3.0]	[76, 74, 72, 69, 67]
Bar	[0.0, 1.0, 2.0]	[71, 73, 74]
Grp	3.0	
Bar	[3.0]	[67]
Bar	[0.0, 1.0, 2.0, 3.0]	[72, 69, 65, 69]
Bar	[0.0, 2.0]	[67, 67]
