tonality	0.0	[69, 72, 74, 76, 79]
grouping	0.0	[76]
reduction	0.0	[69]
reduction	1.0	[71]
reduction	2.0	[69]
reduction	3.0	[67]
reduction	4.0	[69]
reduction	6.0	[67]
reduction	8.0	[64]
reduction	9.0	[72, 67]
reduction	9.5	[69, 67]
grouping	10.0	[64, 67, 71]
surface	10.0	[69, 72, 69]
reduction	10.0	[76, 72, 72, 69]
surface	0.75	[67, 72, 69]
surface	1.0	[71, 72, 69]
surface	1.5	[71, 72, 69]
surface	2.0	[69, 72, 69]
surface	2.5	[69, 72, 69]
surface	3.0	[69, 72, 69]
surface	3.5	[67, 72, 69]
surface	4.0	[69, 72, 69]
surface	5.5	[71, 72, 69]
surface	5.75	[69, 72, 69]
surface	6.0	[67, 72, 69]
surface	7.0	[67, 72, 69]
surface	8.0	[64, 72, 69]
surface	8.75	[67, 72, 69]
surface	9.0	[72, 67, 72, 69]
surface	9.16666666667	[64, 72, 72, 69]
surface	9.33333333333	[72, 67, 72, 69]
surface	9.5	[69, 64, 72, 69]
surface	9.75	[69, 72, 69]
surface	10.0	[76, 72, 72, 69]
surface	11.5	[74, 69, 72, 69]
reduction	11.5	[74, 69, 72, 69]
surface	12.0	[74, 67, 72, 69]
reduction	12.0	[74, 67, 72, 69]
surface	13.0	[74, 69, 72, 69]
reduction	13.0	[74, 69, 72, 69]
surface	13.5	[72, 69, 72, 69]
reduction	13.5	[72, 69, 72, 69]
surface	14.5	[72, 69, 72, 69]
reduction	14.5	[72, 69, 72, 69]
surface	15.0	[69, 67, 72, 69]
reduction	15.0	[69, 67, 72, 69]
surface	16.0	[72, 69, 72, 69]
reduction	16.0	[72, 69, 72, 69]
surface	16.5	[74, 67, 72, 69]
reduction	16.5	[74, 67, 72, 69]
surface	17.5	[72, 69, 72, 69]
reduction	17.5	[72, 69, 72, 69]
surface	18.0	[74, 67, 72, 69]
reduction	18.0	[74, 67, 72, 69]
surface	19.0	[74, 69, 72, 69]
reduction	19.0	[74, 69, 72, 69]
surface	19.25	[67, 74, 72, 69]
surface	19.5	[69, 74, 72, 69]
surface	19.75	[67, 74, 72, 69]
surface	20.0	[72, 67, 72, 69]
reduction	20.0	[72, 67, 72, 69]
grouping	20.5	[64]
surface	20.5	[69, 72, 69]
reduction	20.5	[69, 72, 69]
surface	21.5	[67, 69, 72, 69]
surface	22.0	[69, 69]
reduction	22.0	[69, 67, 69]
surface	22.75	[67, 69, 69]
surface	23.0	[67, 69, 69]
surface	23.5	[69, 67, 69]
reduction	23.5	[69, 67, 69]
surface	24.0	[67, 69, 69]
surface	24.5	[67, 69, 69]
surface	25.0	[67, 69]
reduction	25.0	[67, 69]
grouping	26.5	[64]
surface	26.5	[74, 67]
reduction	26.5	[74, 67]
surface	27.5	[72, 64]
reduction	27.5	[72, 64]
surface	27.75	[67, 72]
surface	28.0	[69, 64]
reduction	28.0	[69, 64]
surface	28.5	[64]
surface	29.5	[72, 64]
reduction	29.5	[72, 64]
surface	30.0	[72]
grouping	31.0	[64, 67]
surface	31.0	[76, 72, 72, 69]
reduction	31.0	[76, 69, 72, 69]
surface	31.5	[69, 76, 72, 69]
surface	32.5	[74, 69, 72, 69]
reduction	32.5	[74, 69, 72, 69]
surface	33.0	[72, 67, 72, 69]
reduction	33.0	[72, 67, 72, 69]
surface	34.0	[74, 69, 72, 69]
reduction	34.0	[74, 69, 72, 69]
surface	35.5	[74, 67, 72, 69]
reduction	35.5	[74, 67, 72, 69]
surface	37.0	[76, 72, 72, 69]
reduction	37.0	[76, 72, 72, 69]
surface	37.5	[74, 67, 72, 69]
reduction	37.5	[74, 67, 72, 69]
surface	38.5	[74, 69, 72, 69]
reduction	38.5	[74, 69, 72, 69]
surface	39.0	[69, 72, 69]
surface	39.25	[67, 72, 69]
reduction	39.5	[67, 74, 72, 69]
surface	40.0	[74, 69, 72, 69]
reduction	40.0	[74, 69, 72, 69]
surface	40.5	[72, 67, 72, 69]
reduction	40.5	[72, 67, 72, 69]
surface	41.5	[74, 69, 72, 69]
reduction	41.5	[74, 69, 72, 69]
surface	42.0	[67, 74, 72, 69]
reduction	42.0	[67, 74, 72, 69]
surface	43.0	[74, 69, 72, 69]
reduction	43.0	[74, 69, 72, 69]
surface	44.0	[72, 69, 72, 69]
reduction	44.0	[72, 69, 72, 69]
surface	44.5	[69, 72, 69]
reduction	44.5	[69, 69]
surface	45.0	[69, 69]
surface	45.5	[67, 69, 69]
surface	45.75	[64, 69, 69]
surface	46.0	[69, 67, 69]
reduction	46.0	[69, 67, 69]
grouping	47.5	[64]
surface	47.5	[74, 64, 72, 69]
reduction	47.5	[74, 64, 72, 69]
surface	49.0	[72, 64, 72, 69]
reduction	49.0	[72, 64, 72, 69]
surface	49.5	[74, 67, 72, 69]
reduction	49.5	[74, 67, 72, 69]
surface	50.5	[74, 69, 72, 69]
reduction	50.5	[74, 69, 72, 69]
surface	50.75	[67, 74, 72, 69]
surface	51.0	[69, 74, 72, 69]
surface	51.5	[72, 69, 72, 69]
reduction	51.5	[72, 69, 72, 69]
surface	52.0	[69, 72, 69]
reduction	52.0	[69, 72, 69]
surface	53.0	[69, 72, 69]
surface	53.5	[69, 69]
reduction	53.5	[69, 69]
surface	54.5	[67, 69, 69]
reduction	54.5	[67, 69, 69]
surface	55.0	[69, 67, 69]
reduction	55.0	[69, 67, 69]
surface	55.25	[67, 69, 69]
surface	55.5	[67, 69, 69]
surface	56.5	[74, 67, 69]
reduction	56.5	[74, 67, 69]
surface	57.5	[72, 64, 69]
reduction	57.5	[72, 64, 69]
surface	58.0	[69, 64]
reduction	58.0	[69, 64]
surface	58.5	[64]
reduction	58.5	[64]
grouping	59.5	[76]
surface	59.5	[72]
reduction	59.5	[72]
surface	61.0	[72]
reduction	61.0	[72]
grouping	62.5	[64, 67]
surface	62.5	[76, 69, 72, 69]
reduction	62.5	[76, 69, 72, 69]
surface	63.0	[74, 69, 72, 69]
reduction	63.0	[74, 69, 72, 69]
surface	63.5	[67, 74, 72, 69]
reduction	63.5	[67, 74, 72, 69]
surface	64.0	[74, 69, 72, 69]
reduction	64.0	[74, 64, 72, 69]
surface	64.25	[67, 74, 72, 69]
surface	64.5	[64, 74, 72, 69]
surface	65.0	[74, 72, 69]
surface	65.5	[74, 69, 72, 69]
reduction	65.5	[74, 69, 72, 69]
surface	65.75	[67, 74, 72, 69]
surface	66.0	[64, 74, 72, 69]
reduction	66.0	[64, 74, 72, 69]
surface	66.25	[67, 74, 72, 69]
surface	66.5	[67, 74, 72, 69]
reduction	66.5	[67, 74, 72, 69]
surface	67.0	[74, 69, 72, 69]
reduction	67.0	[74, 69, 72, 69]
surface	68.0	[67, 74, 72, 69]
reduction	68.0	[67, 74, 72, 69]
surface	68.5	[76, 69, 72, 69]
reduction	68.5	[76, 69, 72, 69]
surface	69.0	[74, 69, 72, 69]
reduction	69.0	[74, 69, 72, 69]
surface	69.5	[72, 67, 72, 69]
reduction	69.5	[72, 67, 72, 69]
surface	70.0	[74, 69, 72, 69]
reduction	70.0	[74, 69, 72, 69]
surface	70.25	[67, 74, 72, 69]
surface	70.5	[64, 72, 69]
reduction	70.5	[64, 72, 69]
surface	70.75	[67, 72, 69]
reduction	71.0	[67, 72, 69]
surface	71.5	[74, 64, 72, 69]
reduction	71.5	[74, 64, 72, 69]
surface	72.0	[69, 64, 72, 69]
reduction	72.0	[69, 64, 72, 69]
