time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;11;[0 3 5 7 10];-------;-------
grouping;1;-------;-------;-------
1;;[0 0];;
1.5;;[5 0];;
2;;[3 0];;
3;;[0 0];;
4.5;;[5 0];;
5;;[3 0];;
6;;[0 0 7];;
6.5;;[0 0 10];;
grouping;7.5;-------;-------;-------
7.5;[0 0];[0 0 3];;
1.5;[5 0 7];;;
2;[0 0 3];;;
3;[0 0];;;
3.5;[0 0];;;
4.5;[5 0 7];;;
5;[0 0 3];;;
5.25;[0 0];;;
6;[0 0 7];;;
6.5;[0 0 10];;;
7.5;[0 0 3];;;
8.5;[0 0 3];;;
8.75;[0 0 3 10];;;
9;[0 0 7];[0 0 7];;
9.5;[5 0 7];[0 0 3 10];;
9.75;[0 0 3 10];;;
10.5;[0 0];[0 0];;
11.5;[0 0];;;
11.75;[0 0 10];;;
12;[0 0 3];[0 0 3];;
12.5;[0 0 10];[0 0 10];;
13.5;[5 0 7];[5 0 7];;
14;[5 0 7];[0 0 3 10];;
14.25;[0 0 3 10];;;
14.5;[0 0 10];[0 0 10];;
15;[0 0 3];[0 0 3];;
15.25;[0 0 3 10];;;
15.5;[0 0 7];[0 0 7];;
16.5;[5 0 7];[5 0 7];;
17;[5 0 7];[0 0 5 10];;
17.25;[0 0 5 10];;;
18;[5 0 7];[5 0 7];;
18.25;[0 0 3];;;
18.5;[0 0];[0 0 10];;
18.75;[0 0 10];;;
19.5;[5 0 7];[5 0 7];;
grouping;20.5;-------;-------;-------
20.5;[0 0 3 10];[0 0 3 10];;
21;[0 0 7];[0 0 7];;
21.5;[5 0 7];[0 0 3 10];;
21.75;[0 0 3 10];;;
22.5;[0 0];[0 0];;
23.5;[0 0 3];[0 0 3];;
24;[0 0 3];[0 0 3];;
24.5;[0 0 3 10];[0 0 3 10];;
25;[0 0 3];[0 0 3];;
grouping;26.5;-------;-------;-------
26.5;[3 0];[3 0];;
27;[3 0];[3 0];;
28;[3 0];[3 0];;
28.5;[7 0];[7 0];;
29;[5 0];[3 0];;
29.25;[3 0];;;
30;[0 0 7];[0 0 7];;
30.5;[0 0 10];[0 0 10];;
grouping;31.5;-------;-------;-------
31.5;[0 0 7];[0 0 7];;
32;[0 0 7];[0 0 5 10];;
32.125;[7 0 3 5];;;
32.25;[0 0 5 10];;;
32.5;[5 0 7];[5 0 7];;
33.5;[0 0 3 10];[0 0 3 10];;
34;[5 0 7];[5 0 7];;
34.5;[0 0 3];[0 0 3 10];;
34.625;[0 0 3 10];;;
35;[0 0];[0 0];;
36;[0 0 10];[0 0 10];;
36.5;[0 0 3];[0 0 3];;
37;[0 0 7];[7 0 3 5];;
37.125;[7 0 3 5];;;
37.5;[5 0 7];[5 0 7];;
38.5;[0 0 3 10];[0 0 3 10];;
39;[5 0 7];[5 0 7];;
39.5;[0 0 3];[0 0 3 10];;
39.625;[0 0 3 10];;;
40;[0 0];[0 0];;
40.5;[0 0];[0 0];;
grouping;41;-------;-------;-------
41;[3 0];[3 0];;
41.5;[5 0 7];[5 0 7];;
42;[5 0 7];[0 0 5 10];;
42.125;[0 0 5 10];;;
42.5;[5 0 7];[5 0 7];;
43.5;[0 0 3 10];[0 0 3 10];;
44;[5 0 7];[5 0 7];;
44.5;[0 0 3];[0 0 3 10];;
44.625;[0 0 3 10];;;
45;[0 0];[0 0];;
46;[0 0];[0 0];;
46.5;[0 0];[0 0];;
47.25;[0 0 10];;;
47.5;[0 0 10];[0 0 10];;
