time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;4;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[5 0];;
1;;[3 0];;
1.5;;[5 0];;
2.5;;[3 0];;
3;;[0 0];;
4.5;;[0 0];;
6;;[3 0];;
7;;[0 0 7];;
grouping;7.5;-------;-------;-------
7.5;[5 0 7];[5 0 7];;
0.5;[5 0 7];;;
1.25;[0 0 3];;;
1.5;[5 0 7];;;
2;[5 0 7];;;
2.75;[0 0 3];;;
3;[0 0];;;
3.5;[0 0];;;
4.5;[0 0];;;
5;[0 0];;;
6;[0 0 3];;;
7;[0 0 7];;;
7.5;[5 0 7];;;
7.75;[0 0 5 10];;;
8;[5 0 7];[0 0 5 10];;
8.25;[0 0 5 10];;;
9;[5 0 7];[5 0 7];;
9.25;[0 0 5 10];;;
9.5;[0 0 3];[0 0 3 10];;
9.75;[0 0 3 10];;;
10.25;[0 0 10];;;
10.5;[5 0 7];[5 0 7];;
10.75;[0 0 5 10];;;
11;[5 0 7];[0 0 5 10];;
11.25;[0 0 3 10];;;
11.5;[0 0 10];[0 0 10];;
12;[5 0 7];[5 0 7];;
12.5;[5 0 7];[5 0 7];;
13;[0 0 3 5];[0 0 3 5];;
13.25;[0 0 3 5];;;
13.5;[0 0 3 5];[0 0 3 5];;
grouping;14.5;-------;-------;-------
14.5;[0 0 3];[0 0 3];;
14.75;[0 0 3 10];;;
15;[0 0];[0 0 10];;
15.25;[0 0 10];;;
16;[0 0 3];[0 0 3];;
16.25;[0 0 3];;;
16.5;[0 0 3];[0 0 3];;
17.5;[0 0];[0 0];;
17.75;[0 0 10];;;
18;[0 0];[0 0 10];;
18.25;[0 0 10];;;
19;[0 0 10];;;
19.5;[0 0];[0 0];;
21;[0 0];[0 0];;
grouping;22.5;-------;-------;-------
22.5;[3 0];[3 0];;
grouping;23;-------;-------;-------
23.5;[3 0 4];[3 0 4];;
24;[5 0 7];[5 0 7];;
24.25;[0 0 5 10];;;
24.5;[5 0 7];[0 0 5 10];;
24.75;[0 0 5 10];;;
25.5;[5 0 7];[5 0 7];;
25.75;[0 0 5 10];;;
26;[0 0 3];[0 0 3 10];;
26.25;[0 0 3 10];;;
26.75;[0 0 10];;;
27;[5 0 7];[5 0 7];;
27.25;[0 0 5 10];;;
27.5;[5 0 7];[0 0 5 10];;
27.75;[0 0 3 10];;;
28;[0 0 10];[0 0 10];;
28.5;[0 0 3 5];[0 0 3 5];;
29;[0 0 3 5];;;
29.5;[5 0 7];[5 0 7];;
29.75;[0 0 5 10];;;
grouping;30;-------;-------;-------
30;[5 0 7];[0 0 5 10];;
30.25;[0 0 5 10];;;
31;[0 0 3];[0 0 3];;
31.25;[0 0 3];;;
31.5;[0 0 3];[0 0 3];;
32.5;[0 0];[0 0];;
32.75;[0 0 10];;;
33;[0 0];[0 0 10];;
33.25;[0 0 10];;;
34;[0 0 10];;;
34.5;[0 0];[0 0];;
grouping;35;-------;-------;-------
36;[0 0 10];[0 0 10];;
