time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;2;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
1;;[3 0];;
2;;[3 0];;
3;;[5 0];;
4;;[3 0];;
5;;[0 0];;
6;;[3 0];;
7;;[0 0];;
8;;[0 0];;
9;;[7 0];;
10;;[10 0];;
grouping;12;-------;-------;-------
12;[0 0 3 7];[0 0 3 7];;
1.5;[0 0 3 7];;;
2;[0 0 3 7];;;
2.5;[0 0 3 7];;;
3;[7 0 5 10];;;
3.5;[7 0 5 10];;;
4;[0 0 3 7];;;
4.5;[0 0 7];;;
5;[0 0 7];;;
5.5;[0 0 7];;;
6;[0 0 3 7];;;
6.5;[0 0 3 7];;;
6.75;[0 0 7];;;
7;[0 0 7];;;
7.5;[0 0 7];;;
8;[0 0 7];;;
8.5;[0 0 3 7];;;
9;[0 0 7];;;
9.5;[7 0 3 5];;;
10;[7 0 3 5];;;
11.5;[0 0 7];;;
12;[0 0 3 7];;;
12.5;[0 0 3 7 10];;;
13;[0 0 3 10];[0 0 3 10];;
13.5;[0 0 3 10];;;
14;[0 0 3 7];[0 0 3 7];;
14.5;[0 0 5 10 15];;;
15;[0 0 3 5];[0 0 5 10 15];;
15.25;[0 0 5 10 15];;;
15.5;[0 0 3 10];;;
16;[5 0 7];[5 0 7];;
16.5;[0 0 3 5];;;
16.75;[0 0 3];;;
17;[0 0];[0 0];;
17.75;[0 0 10];;;
18;[0 0];[0 0];;
19;[0 0];;;
19.5;[0 0 10];;;
19.75;[0 0 7];;;
grouping;20;-------;-------;-------
20;[0 0 3 7];[0 0 3 7];;
20.5;[0 0 3 7 10];;;
21;[0 0 3 10];[0 0 3 10];;
21.5;[0 0 3 10];;;
22;[0 0 3 7];[0 0 3 7];;
22.5;[0 0 5 10 15];;;
23;[0 0 3 5];[0 0 5 10 15];;
23.25;[0 0 5 10 15];;;
23.5;[0 0 3 10];;;
24;[5 0 7];[5 0 7];;
24.5;[0 0 3 5];;;
24.75;[0 0 3];;;
25;[0 0];[0 0];;
25.75;[0 0 10];;;
26;[0 0];[0 0];;
27;[0 0 3 10];[0 0 3 10];;
27.25;[0 0 3 10];;;
27.5;[0 0];;;
grouping;28;-------;-------;-------
28;[0 0 3 7];[0 0 3 7];;
28.5;[0 0 3 7 10];;;
29;[0 0 3 10];[0 0 3 10];;
29.5;[0 0 3 10];;;
30;[0 0 3 7];[0 0 3 7];;
30.25;[0 0 3 7 10];;;
30.5;[0 0 3 7 17];;;
31;[0 0 3 7 17];[0 0 3 7 17];;
31.5;[0 0 3 7];;;
32;[5 0 7];[5 0 7];;
32.5;[0 0 3 5];;;
32.75;[0 0 3];;;
33;[0 0];[0 0 10];;
33.5;[0 0 10];;;
34;[0 0];[0 0];;
grouping;35;-------;-------;-------
35;[5 0 7];[5 0 7];;
36;[5 0 7];[5 0 7];;
37;[5 0 7];[0 0 5 10];;
37.5;[0 0 3 10];;;
38;[0 0];[0 0];;
40;[0 0 3];[0 0 3 10];;
40.5;[0 0 10];;;
41;[0 0];[0 0];;
