time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;1;[0 2 3 5 10];-------;-------
grouping;1.5;-------;-------;-------
1.5;;[5 0];;
2;;[7 0];;
3;;[5 0];;
4;;[0 0];;
5;;[3 0];;
5.5;;[5 0];;
6;;[7 0];;
7;;[5 0];;
7.5;;[3 0];;
8;;[0 0];;
grouping;9.5;-------;-------;-------
9.5;;[3 0 7];;
10;[5 0 7];[2 0 3 10];;
2;[0 0 7];;;
3;[5 0 7];;;
3.25;[0 0 7];;;
3.5;[5 0 7];;;
3.75;[0 0 3];;;
4;[0 0];;;
5;[0 0 3];;;
5.25;[5 0 7];;;
5.5;[0 0 3];;;
5.75;[5 0 7];;;
6;[0 0 7];;;
7;[5 0 7];;;
7.25;[0 0 7];;;
7.5;[0 0 3];;;
8;[0 0];;;
9.5;[0 0 3 10];;;
10;[2 0 3 10];;;
10.5;[7 0 3 5];;;
11;[2 0 5 10];[2 0 5 10];;
11.5;[7 0 3 5];[7 0 3 5];;
12;[10 0 4 14];[10 0 4 14];;
12.5;[10 0 4 14];;;
13;[0 0 7];[0 0 7];;
13.5;[0 0 5 10];[0 0 5 10];;
14;[2 0 5 10];[2 0 5 10];;
15.5;[0 0 5 10];[0 0 5 10];;
15.75;[0 0 3 10];;;
16;[0 0];[0 0];;
grouping;17;-------;-------;-------
17;[0 0 10];;;
17.5;[10 0 4 14];[10 0 4 14];;
18;[10 0 4 14];[10 0 4 14];;
18.5;[2 0 5 10];[2 0 5 10];;
19.5;[0 0 5 10];[0 0 5 10];;
19.75;[0 0 3 10];;;
20;[0 0];[0 0];;
21;[2 0 5 10];[2 0 5 10];;
21.5;[2 0 3 10];[2 0 3 10];;
22;[0 0 3 14];[0 0 3 14];;
22.5;[0 0];[0 0];;
24;[0 0];[0 0];;
grouping;25.5;-------;-------;-------
25.5;[5 0];[5 0];;
26;[7 0];[7 0];;
27;[5 0];[5 0];;
27.25;[7 0];;;
27.5;[5 0];;;
27.75;[3 0];;;
28;[0 0];[0 0];;
29;[3 0];[3 0];;
29.25;[5 0];;;
29.5;[3 0];[5 0];;
29.75;[5 0];;;
30;[7 0];[7 0];;
31;[5 0];[5 0];;
31.25;[7 0];;;
31.5;[3 0];[3 0];;
32;[0 0];[0 0];;
grouping;33.5;-------;-------;-------
33.5;[3 0 7];[3 0 7];;
34;[2 0 3 10];[2 0 3 10];;
34.5;[7 0 3 5];;;
35;[2 0 5 10];[2 0 5 10];;
35.5;[7 0 3 5];[7 0 3 5];;
36;[10 0 4 14];[10 0 4 14];;
36.5;[10 0 4 14];;;
37;[0 0 7];[0 0 7];;
37.5;[0 0 5 10];[0 0 5 10];;
38;[2 0 5 10];[2 0 5 10];;
39.5;[0 0 5 10];[0 0 5 10];;
39.75;[0 0 3 10];;;
40;[0 0];[0 0];;
grouping;41;-------;-------;-------
41;[0 0 10];[0 0 10];;
41.5;[10 0 4 14];[10 0 4 14];;
42;[10 0 4 14];[10 0 4 14];;
42.5;[2 0 5 10];[2 0 5 10];;
43.5;[0 0 5 10];[0 0 5 10];;
43.75;[0 0 3 10];;;
44;[0 0];[0 0];;
45;[2 0 5 10];[2 0 5 10];;
45.5;[2 0 3 10];[2 0 3 10];;
46;[0 0 3 14];[0 0 3 14];;
46.5;[0 0];[0 0];;
48;[0 0];[0 0];;
