time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 2 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[3 0];;
1;;[5 0];;
1.5;;[7 0];;
2;;[3 0];;
3;;[0 0];;
3.5;;[0 0];;
4.5;;[0 0 7];;
5;;[0 0 10];;
5.5;;[10 0];;
grouping;6;-------;-------;-------
6;[0 0 3 14];[2 0 5 10];;
1;[2 0 3 10];;;
1.5;[2 0 5 10];;;
1.75;[2 0 3 10];;;
2;[0 0 3 14];;;
3;[2 0 10];;;
3.5;[2 0 10];;;
4.5;[2 0 5 10];;;
5;[10 0 4 14];;;
5.25;[10 0 4 14];;;
5.5;[10 0 4 14];;;
6;[2 0 5 10];;;
6.5;[2 0 5 10];[2 0 5 10];;
6.75;[7 0 3 5];;;
7;;[7 0 3 5];;
7.5;[2 0 5 10];[2 0 5 10];;
8;[2 0 5 10];[7 0 3 7 17];;
8.25;[7 0 3 7 17];;;
9;[2 0 5 10];[2 0 5 10];;
9.5;[0 0 7];[7 0 3 5];;
9.75;[7 0 3 5];;;
10.5;[2 0 3 10];[2 0 3 10];;
10.75;[0 0 3 14];;;
11;[0 0 3 14];[0 0 3 14];;
11.25;[0 0 3 10];;;
11.5;[0 0 3 7];[0 0 3 7];;
grouping;12;-------;-------;-------
12;[0 0 3 14];[0 0 3 14];;
12.5;[2 0 3 10];[10 0 4 7 14];;
12.75;[0 0 5 10];;;
13;;[0 0 5 10];;
13.5;[2 0 5 10];[2 0 5 10];;
13.75;[2 0 3 10];;;
14;[0 0 3 14];[0 0 3 10 14];;
14.25;[0 0 3 10 14];;;
15;[2 0 5 10];[2 0 5 10];;
15.5;[10 0 4 14];[10 0 4 14];;
15.75;[0 0 7];;;
16;[0 0 10];[0 0 10];;
16.5;[0 0];[0 0];;
17;[0 0 10];[0 0 7];;
17.25;[0 0 7];;;
17.5;[0 0 7];[0 0 7];;
grouping;18;-------;-------;-------
18;[2 0 5 10];[2 0 5 10];;
18.5;[2 0 3 10];[2 0 3 10];;
18.75;[0 0 5 10];;;
19;;[0 0 5 10];;
19.25;[0 0 3 10];;;
19.5;[2 0 5 10];[2 0 5 10];;
20;[2 0 3 10];[2 0 3 10];;
20.25;[0 0 5 10];;;
20.5;;[0 0 5 10];;
20.75;[0 0 3 10];;;
21;[2 0 5 10 15];[2 0 5 10 15];;
21.5;[0 0 10];[0 0 10];;
22.5;[0 0];[0 0];;
22.75;[0 0 10];;;
23;[0 0 7];[0 0 7];;
grouping;24;-------;-------;-------
25.5;[3 0];[3 0];;
26.5;[5 0];[5 0];;
27;[7 0];[7 0];;
27.5;[7 0];[7 0];;
28.5;[7 0];[7 0];;
29;[7 0];[7 0];;
30;[7 0 10];[7 0 10];;
30.25;[3 0 4];;;
30.5;[3 0 4];[3 0 4];;
30.75;[3 0 7];;;
31;[10 0];[10 0];;
grouping;31.5;-------;-------;-------
31.5;[2 0 5 10];[2 0 5 10];;
32;[2 0 3 10];[2 0 3 10];;
32.25;[0 0 5 10];;;
32.5;;[0 0 5 10];;
32.75;[0 0 3 10];;;
33;[2 0 5 10];[2 0 5 10];;
33.5;[2 0 3 10];[2 0 3 10];;
33.75;[0 0 5 10];;;
34;;[0 0 5 10];;
34.25;[0 0 3 10];;;
34.5;[2 0 3 10];[2 0 3 10];;
35;[0 0 3 14];[0 0 3 14];;
35.25;[0 0 3 10];;;
35.5;;[0 0 3 10];;
36;[5 0 7];[5 0 7];;
36.25;[0 0 3 10];;;
36.5;[0 0 7];[0 0 7];;
grouping;37.5;-------;-------;-------
37.5;[0 0 3 14];[0 0 3 14];;
38;[2 0 3 10];[2 0 3 10];;
38.25;[0 0 5 10];;;
38.5;;[0 0 5 10];;
39;[2 0 5 10];[2 0 5 10];;
39.5;[2 0 3 10];[2 0 3 10];;
39.75;[0 0 5 10];;;
40;;[0 0 5 10];;
40.5;[2 0 3 10];[2 0 3 10];;
41;[2 0 10];[2 0 10];;
41.25;[0 0 10];;;
41.5;;[0 0 10];;
42;[0 0];[0 0];;
42.25;[0 0 10];;;
42.5;[0 0 7];[0 0 7];;
grouping;43.5;-------;-------;-------
43.5;[2 0 3 10];[2 0 3 10];;
43.75;[0 0 3 14];;;
44;[2 0 3 10];[2 0 3 10];;
44.25;[0 0 5 10];;;
44.5;;[0 0 5 10];;
45;[2 0 5 10];[2 0 5 10];;
45.25;[2 0 3 10];;;
45.5;[2 0 3 10];[2 0 3 10];;
45.75;[0 0 5 10];;;
46;;[0 0 5 10];;
46.5;[2 0 3 10];[2 0 3 10];;
46.75;[0 0 3 14];;;
47;[2 0 10];[2 0 10];;
47.25;[0 0 10];;;
47.5;;[0 0 10];;
48;[0 0];[0 0];;
48.25;[0 0 10];;;
48.5;[0 0 7];[0 0 7];;
