time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[3 0];;
1;;[3 0];;
2;;[5 0];;
3;;[3 0];;
4;;[0 0 10];;
5;;[0 0 10];;
grouping;6;-------;-------;-------
6;[0 0 3];[0 0 3 7];;
0.5;[0 0 3];;;
0.75;[0 0 3];;;
1;[0 0 3];;;
1.5;[0 0 3];;;
2;[0 0 3 7];;;
2.25;[0 0 3 5];;;
2.75;[0 0 3];;;
3;[0 0 3];;;
3.5;[0 0 3];;;
4;[0 0 3];;;
4.5;[0 0 3 10];;;
5;[0 0 3 10];;;
5.5;[0 0 3 7];;;
6;[0 0 3 7];;;
6.75;[0 0 5 10 15];;;
7;[0 0 3 10];[0 0 3 10];;
7.5;[0 0 3 7 10];;;
7.75;[0 0 5 10 15];;;
8;[0 0 3];[0 0 3];;
8.75;[0 0 3 10];;;
9;[0 0 3];[0 0 3];;
9.5;[0 0 5 10 15];;;
10;[0 0 3 7];[0 0 3 7];;
11;[0 0 5 10 15];[0 0 5 10 15];;
11.25;[0 0 5 10 15];;;
11.5;[0 0 3 10];;;
12;[0 0 3];[0 0 3];;
13;[0 0 3 10];[0 0 3 10];;
13.25;[0 0 3 10];;;
14;[0 0 3];[0 0 3];;
grouping;16;-------;-------;-------
16;[10 0];[10 0];;
grouping;18;-------;-------;-------
18;[0 0 3 10];[0 0 3 10];;
18.5;[0 0 3 7 10];;;
18.75;[0 0 5 10 15];;;
19;[0 0 3 7];[0 0 3 7];;
19.5;[0 0 5 10 15];;;
20;[0 0 3 7];[0 0 5 10 15];;
20.25;[0 0 5 10 15];;;
20.75;[0 0 3 10];;;
21;[0 0 3 7];[0 0 3 10];;
21.5;[0 0 3 10];;;
22;[0 0 3];[0 0 3 10];;
22.5;[0 0 3 10];;;
23;[0 0 3 7];[0 0 3 7];;
23.5;[0 0 3 10];;;
grouping;24;-------;-------;-------
24;[0 0 3 7];[0 0 3 7];;
24.75;[0 0 5 10 15];;;
25;[0 0 3 10];[0 0 3 10];;
25.5;[0 0 3 7 10];;;
25.75;[0 0 5 10 15];;;
26;[0 0 3];[0 0 3 10];;
26.5;[0 0 3 10];;;
27;[0 0 3 7];[0 0 3 7];;
27.5;[0 0 5 10 15];;;
28;[0 0 3 7];[0 0 3 7];;
29;[0 0 3 5];[0 0 3 5];;
29.5;[0 0 3];;;
30;[0 0 3];[0 0 3];;
32;[0 0 3];[0 0 3];;
33;[0 0 3 7];[0 0 3 7];;
33.5;[0 0 3 10];;;
34;[0 0 3 10];[0 0 3 10];;
