time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;9;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[0 0];;
1;;[2 0];;
2;;[0 0];;
3;;[10 0];;
4;;[0 0];;
6;;[10 0];;
8;;[7 0];;
9;;[3 0 7];;
9.5;;[0 0 10];;
grouping;10;-------;-------;-------
10;[0 0 3];[0 0 3 7];;
0.75;[0 0 3 10];;;
1;[0 0 3 14];;;
1.5;[0 0 3 14];;;
2;[0 0 3];;;
2.5;[0 0 3];;;
3;[0 0 3];;;
3.5;[0 0 3 10];;;
4;[0 0 3];;;
5.5;[0 0 3 14];;;
5.75;[0 0 3];;;
6;[0 0 3 10];;;
7;[0 0 3 10];;;
8;[0 0 3 7];;;
8.75;[0 0 3 10];;;
9;[0 0 3 10];;;
9.1667;[0 0 3 7];;;
9.3333;[0 0 3 10];;;
9.5;[0 0 3 7];;;
9.75;[0 0 3];;;
10;[0 0 3 7];;;
11.5;[0 0 3 5];[0 0 3 5];;
12;[0 0 5 10 15];[0 0 5 10 15];;
13;[0 0 3 5];[0 0 3 5];;
13.5;[0 0 3];[0 0 3];;
14.5;[0 0 3];[0 0 3];;
15;[0 0 3 10];[0 0 3 10];;
16;[0 0 3];[0 0 3];;
16.5;[0 0 5 10 15];[0 0 5 10 15];;
17.5;[0 0 3];[0 0 3];;
18;[0 0 5 10 15];[0 0 5 10 15];;
19;[0 0 3 5];[0 0 3 5];;
19.25;[0 0 5 10 15];;;
19.5;[0 0 3 5];;;
19.75;[0 0 5 10 15];;;
20;[0 0 3 10];[0 0 3 10];;
grouping;20.5;-------;-------;-------
20.5;[0 0 3];[0 0 3];;
21.5;[0 0 3 10];;;
22;[0 0];[0 0 10];;
22.75;[0 0 10];;;
23;[0 0 10];;;
23.5;[0 0 10];[0 0 10];;
24;[0 0 10];;;
24.5;[0 0 10];;;
25;[0 0 10];[0 0 10];;
grouping;26.5;-------;-------;-------
26.5;[10 0 7];[10 0 7];;
27.5;[3 0 4];[3 0 4];;
27.75;[3 0 7];;;
28;[0 0 7];[0 0 7];;
28.5;[7 0];;;
29.5;[3 0 4];[3 0 4];;
30;[3 0];;;
grouping;31;-------;-------;-------
31;[0 0 3 7];[0 0 3 7];;
31.5;[0 0 3 7];;;
32.5;[0 0 3 5];[0 0 3 5];;
33;[0 0 3 10];[0 0 3 10];;
34;[0 0 3 5];[0 0 3 5];;
35.5;[0 0 5 10 15];[0 0 5 10 15];;
37;[0 0 3 7];[0 0 3 7];;
37.5;[0 0 5 10 15];[0 0 5 10 15];;
38.5;[0 0 3 5];[0 0 3 5];;
39;[0 0 3];;;
39.25;[0 0 3 10];;;
39.5;;[0 0 5 10 15];;
40;[0 0 3 5];[0 0 3 5];;
40.5;[0 0 3 10];[0 0 3 10];;
41.5;[0 0 3 5];[0 0 3 5];;
42;[0 0 5 10 15];[0 0 5 10 15];;
43;[0 0 3 5];[0 0 3 5];;
44;[0 0 3];[0 0 3];;
44.5;[0 0 3];[0 0];;
45;[0 0];;;
45.5;[0 0 10];;;
45.75;[0 0 7];;;
46;[0 0 10];[0 0 10];;
grouping;47.5;-------;-------;-------
47.5;[0 0 3 7 17];[0 0 3 7 17];;
49;[0 0 3 7];[0 0 3 7];;
49.5;[0 0 5 10 15];[0 0 5 10 15];;
50.5;[0 0 3 5];[0 0 3 5];;
50.75;[0 0 5 10 15];;;
51;[0 0 3 5];;;
51.5;[0 0 3];[0 0 3];;
52;[0 0 3];[0 0 3];;
53;[0 0 3];;;
53.5;[0 0];[0 0];;
54.5;[0 0 10];[0 0 10];;
55;[0 0 10];[0 0 10];;
55.25;[0 0 10];;;
55.5;[0 0 10];;;
56.5;[0 0 5 10];[0 0 5 10];;
57.5;[0 0 3 7];[0 0 3 7];;
58;[0 0 7];[0 0 7];;
58.5;[7 0];[7 0];;
grouping;59.5;-------;-------;-------
59.5;[3 0];[3 0];;
61;[3 0];[3 0];;
grouping;62.5;-------;-------;-------
62.5;[0 0 3 7];[0 0 3 7];;
63;[0 0 3 5];[0 0 3 5];;
63.5;[0 0 5 10 15];[0 0 5 10 15];;
64;[0 0 3 5];[0 0 3 7 17];;
64.25;[0 0 5 10 15];;;
64.5;[0 0 3 7 17];;;
65;[0 0 3 5];;;
