time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;11;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[3 0];;
1.5;;[5 0];;
3;;[0 0];;
4.5;[0 0 3];[0 0];;
0.5;[0 0 3];;;
1.5;[5 0 7];;;
2.5;[0 0 3];;;
3;[0 0];;;
4.5;[0 0];;;
4.75;[0 0 10];;;
5;[0 0];[0 0];;
5.25;[0 0 10];;;
5.5;[0 0];[0 0];;
6;[0 0];[0 0];;
7;[0 0];;;
7.25;[0 0 10];;;
grouping;7.5;-------;-------;-------
7.5;[0 0 3];[0 0 3];;
8;[0 0 5 10];[0 0 5 10];;
9;[0 0 3];[0 0 3];;
9.25;[0 0];;;
9.5;[0 0 10];[0 0 10];;
10;[0 0 10];;;
10.5;[0 0 3];[0 0 3];;
11;[0 0 5 10];[0 0 5 10];;
12;[0 0 3];[0 0 3];;
12.25;[0 0];;;
12.5;[0 0 10];[0 0 10];;
13;[0 0 3 10];[0 0 3 10];;
13.5;[5 0 7];[5 0 7];;
13.75;[0 0 3];;;
14;[0 0 10];[0 0 10];;
14.5;[0 0 10];;;
15;[0 0 3];[0 0 3];;
15.5;[0 0 5 10];[0 0 3 10];;
15.75;[0 0 3 10];;;
16.5;[5 0 7];[5 0 7];;
17;[0 0 5 10];[0 0 5 10];;
17.5;[0 0 3 10];[0 0 3 10];;
18;[0 0];[0 0];;
18.25;[0 0 10];;;
18.5;[0 0];;;
19.5;[0 0];[0 0];;
21;[0 0];[0 0];;
21.5;[0 0 10];[0 0 10];;
grouping;22.5;-------;-------;-------
22.5;[0 0 3];[0 0 3];;
23;[0 0 5 10];[0 0 5 10];;
24;[0 0 3];[0 0 3];;
24.25;[0 0];;;
24.5;[0 0 10];[0 0 10];;
25;[0 0 10];;;
25.5;[0 0 3];[0 0 3];;
26;[0 0 5 10];[0 0 5 10];;
27;[0 0 3];[0 0 3];;
27.25;[0 0];;;
27.5;[0 0 10];[0 0 10];;
28.5;[5 0 7];[5 0 7];;
28.75;[0 0 3];;;
29;[0 0 10];[0 0 10];;
30;[0 0];[0 0];;
30.5;[0 0 10];[0 0 10];;
31.5;[0 0];[0 0];;
31.75;[0 0 10];;;
32;[0 0];;;
33;[0 0];[0 0];;
34.5;[0 0];[0 0];;
35;[0 0 10];[0 0 10];;
