time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[10 0];;
1;;[2 0];;
2;;[10 0];;
3;;[2 0];;
4;;[10 0];;
5;;[2 0];;
6;;[0 0];;
6.5;;[0 0 7];;
7;;[10 0];;
8;;[10 0];;
8.5;;[7 0];;
9;;[3 0 4];;
9.5;;[3 0];;
grouping;10;-------;-------;-------
10;[0 0 3];[0 0 3 7];;
0.25;[0 0 3 10];;;
1;[0 0 3 14];;;
1.25;[0 0 3 14];;;
2;[0 0 3];;;
2.25;[0 0 3 10];;;
3;[0 0 3 14];;;
3.25;[0 0 3 14];;;
4;[0 0 3];;;
4.25;[0 0 3 10];;;
5;[0 0 3 14];;;
5.25;[0 0 3 14];;;
6;[0 0 3];;;
6.5;[0 0 3 7];;;
7;[0 0 3 10];;;
7.5;[0 0 3 10];;;
8;[0 0 3 10];;;
8.5;[0 0 3 7];;;
9;[0 0 3 7];;;
9.5;[0 0 3];;;
10;[0 0 3 7];;;
10.5;[0 0 3 5];[0 0 3 5];;
11;;[0 0 3 10];;
11.25;[0 0 3 10];;;
11.5;[0 0 3 5];[0 0 3 5];;
11.75;[0 0 3];;;
12;[0 0 3 10];[0 0 3 10];;
12.5;[0 0 3 10];;;
13;[0 0 3 5];[0 0 3 5];;
13.25;[0 0 3];;;
13.5;[0 0 3];[0 0 3];;
14;[0 0 3];[0 0 3 10];;
14.25;[0 0 3 10];;;
14.5;[0 0 3 5];[0 0 3 5];;
15;[0 0 3 10];[0 0 3 10];;
15.5;[0 0 3 10];[0 0 3 10];;
16;[0 0 3];[0 0 3];;
16.25;[0 0 3 5];;;
16.5;[0 0 3 7];[0 0 3 7];;
grouping;17.5;-------;-------;-------
17.5;[5 0 7];[5 0 7];;
17.75;[0 0 3];;;
18;[0 0 10];[0 0 10];;
18.25;[0 0 10];;;
19;[0 0 10];[0 0 10];;
19.5;[0 0];[0 0];;
20.5;[0 0];[0 0];;
22;[0 0 3 5];[0 0 3 5];;
22.5;[0 0 3 5];[0 0 3 5];;
23;;[0 0 3 10];;
23.25;[0 0 3 10];;;
23.5;[0 0 3 7];[0 0 3 7];;
24;[0 0 3 7];;;
grouping;25;-------;-------;-------
25;[7 0];[7 0];;
26;[3 0];[3 0];;
grouping;26.5;-------;-------;-------
26.5;[0 0 3 7];[0 0 3 7];;
27;[0 0 3 5];[0 0 3 5];;
27.5;;[0 0 3 10];;
27.75;[0 0 3 10];;;
28;[0 0 3 5];[0 0 3 5];;
28.25;[0 0 3];;;
28.5;[0 0 3 10];[0 0 3 10];;
29;[0 0 3 10];[0 0 3 10];;
29.5;[0 0 3 5];[0 0 3 5];;
29.75;[0 0 3];;;
30;[0 0 3];[0 0 3];;
30.5;[0 0 3];[0 0 3 10];;
30.75;[0 0 3 10];;;
31;[0 0 3 5];[0 0 3 5];;
31.5;[0 0 3 10];[0 0 3 10];;
32;[0 0 3 10];[0 0 3 10];;
32.5;[0 0 3];[0 0 3];;
32.75;[0 0 5 10 15];;;
33;[0 0 3 7];[0 0 3 7];;
grouping;34;-------;-------;-------
34;[0 0 3 5];[0 0 3 5];;
34.25;[0 0 3];;;
34.5;[0 0 3];[0 0 3];;
35.5;[0 0 3 10];[0 0 3 10];;
36;[0 0 10];[0 0 10];;
37;[0 0 10];[0 0 10];;
37.5;[0 0];[0 0];;
38.5;[0 0 3];[0 0 3];;
39;[0 0 3];;;
39.25;[0 0 3 10];;;
39.5;[0 0 3 7];[0 0 3 10];;
39.75;[0 0 3 10];;;
40;[0 0 3];[0 0 3];;
