time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;11;[0 2 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[5 0];;
1;;[5 0];;
2;;[5 0];;
3;;[3 0];;
4;;[0 0];;
5.5;;[0 0];;
7;;[0 0];;
7.5;;[3 0];;
8.5;;[5 0];;
9;;[3 0];;
10;;[0 0];;
11.5;;[0 0];;
13;;[0 0];;
15;;[3 0 4];;
16;;[0 0 10];;
17;;[0 0 7];;
grouping;17.5;-------;-------;-------
17.5;[5 0 7];[5 0 7];;
1;[5 0 7];;;
1.75;[0 0 3];;;
2;[5 0 7];;;
3;[5 0 7];;;
3.25;[0 0 3];;;
4;[0 0];;;
4.5;[0 0];;;
5.5;[0 0];;;
6;[0 0];;;
7;[0 0];;;
7.5;[5 0 7];;;
7.75;[0 0 3];;;
8.5;[5 0 7];;;
9;[5 0 7];;;
9.25;[0 0 3];;;
10;[0 0];;;
10.5;[0 0];;;
11.5;[0 0];;;
13;[0 0];;;
15;[0 0 3 7];;;
16;[0 0 10];;;
16.5;[0 0 10];;;
17;[0 0 7];;;
17.5;[5 0 7];;;
18;[0 0 7];[0 0 7];;
18.5;[7 0 3 5];[7 0 3 5];;
18.75;[0 0 5 10];;;
19;[7 0 3 5];[7 0 3 5];;
19.5;[2 0 3 10];[2 0 3 10];;
20;[2 0 3 10];;;
20.25;[0 0];;;
20.5;[0 0 5 10];[0 0 5 10];;
21;[7 0 5 10];[7 0 5 10];;
21.5;[0 0 5 10];[0 0 5 10];;
21.75;[0 0 3 10];;;
22;[7 0 3 5];[7 0 3 5];;
22.5;[2 0 3 10];[2 0 3 10];;
23;[2 0 10];;;
23.25;[0 0];;;
grouping;23.5;-------;-------;-------
23.5;[0 0 5 10];[0 0 5 10];;
24;[0 0 7];[0 0 7];;
24.5;[7 0 3 5];[7 0 3 5];;
24.75;[0 0 5 10];;;
25;[7 0 3 5];[7 0 3 5];;
25.5;[2 0 3 10];[2 0 3 10];;
26;[2 0 10];;;
26.25;[0 0];;;
26.5;[0 0 5 10];[0 0 5 10];;
27;[0 0 5 10];;;
27.5;[0 0 5 10];;;
28;[0 0 7];[0 0 7];;
28.5;[7 0 3 5];[7 0 3 5];;
29;[2 0 3 10];[2 0 3 10];;
29.25;[0 0 3 14];;;
grouping;29.5;-------;-------;-------
29.5;[5 0 7];[5 0 7];;
29.75;[2 0 10];;;
30;[2 0 10];[2 0 10];;
30.25;[0 0];;;
30.5;[2 0 10];[0 0];;
30.75;[0 0];;;
31;[0 0 10];[0 0 10];;
31.5;[0 0];[0 0];;
31.75;[0 0 10];;;
32;[0 0];;;
32.5;[0 0 7];[0 0 7];;
33;[5 0 7];[5 0 7];;
33.5;[2 0 10];[2 0 10];;
34;[0 0];[0 0];;
34.5;[0 0 10];[0 0 10];;
34.75;[0 0 10];;;
35;[0 0];[0 0];;
35.25;[0 0 10];;;
35.5;[0 0];[0 0];;
36;[0 0];;;
37;[5 0 7];[5 0 7];;
37.25;[0 0 3];;;
37.5;[5 0 7];;;
37.75;[0 0 7];;;
38;[5 0 7];;;
38.25;[0 0 3];;;
38.5;[3 0 7];[3 0 7];;
39;[3 0 7];;;
39.5;[3 0];[3 0];;
grouping;40;-------;-------;-------
40;[5 0 7];[5 0 7];;
40.5;[7 0 5 10];[7 0 5 10];;
41;[0 0 5 10];[0 0 5 10];;
41.25;[0 0 3 10];;;
41.5;[7 0 3 5];[7 0 3 5];;
42;[2 0 3 10];[2 0 3 10];;
42.5;[2 0 10];;;
42.75;[0 0];;;
43;[0 0 5 10];[0 0 5 10];;
43.5;[7 0 5 10];[0 0 3 7];;
43.75;[0 0 3 7];;;
44;[3 0 7];[3 0 7];;
44.5;[0 0 7];[0 0 7];;
45;[2 0 5 10];[2 0 5 10];;
45.5;[2 0 3 10];[2 0 3 10];;
45.75;[0 0 3 14];;;
grouping;46;-------;-------;-------
46;[2 0 10];[2 0 10];;
46.25;[0 0];;;
46.5;[2 0 10];[2 0 10];;
46.75;[0 0];;;
47;[2 0 10];[0 0];;
47.25;[0 0];;;
47.5;[0 0 10];[0 0 10];;
47.75;[0 0 10];;;
48;[0 0];[0 0];;
48.25;[0 0 10];;;
48.5;[0 0];;;
49;[0 0 7];[0 0 7];;
49.5;[5 0 7];[5 0 7];;
50;[2 0 10];[2 0 10];;
50.5;[0 0];[0 0];;
51;[0 0 10];[0 0 10];;
51.25;[0 0 10];;;
51.5;[0 0];[0 0];;
51.75;[0 0 10];;;
52;[0 0];[0 0];;
52.5;[0 0];;;
53.5;[0 0];[0 0];;
54;[0 0];;;
54.5;[0 0 3];[0 0 3];;
55;[0 0];[0 0];;
55.5;[10 0];[10 0];;
