time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;1;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
grouping;7.5;-------;-------;-------
7.5;[0 0 3];[0 0 3 5];;
0.5;[0 0 3 5];;;
0.75;[0 0 3];;;
1;[0 0 3];;;
2;[0 0 3];;;
2.5;[0 0 3];;;
3;[0 0 3];;;
3.5;[0 0 3];;;
4;[0 0 3];;;
5;[0 0 3];;;
6;[0 0 3 7];;;
7.5;[0 0 3 5];;;
8.25;[0 0 5 10 15];;;
8.5;[0 0 3 5];;;
9.25;[0 0 5 10 15];;;
9.5;[0 0 3 5];[0 0 3];;
9.75;[0 0 5 10 15];;;
10;[0 0 3];;;
10.5;[0 0];[0 0];;
11.5;[0 0 7];[0 0 7];;
12;[0 0 7];;;
12.25;[0 0];;;
grouping;12.5;-------;-------;-------
12.5;[0 0 3 5];[0 0 3 5];;
13.25;[0 0 5 10 15];;;
13.5;[0 0 3 5];[0 0 3 5];;
14.25;[0 0 5 10 15];;;
14.5;[0 0];[0 0 10];;
15;[0 0];;;
15.25;[0 0 10];;;
15.5;[0 0 3 5];[5 0 7];;
16;[0 0 3];;;
16.25;[0 0 3 10];;;
16.5;[0 0];[0 0];;
17;[0 0 3 7];;;
17.25;[0 0 3 7];;;
17.5;[0 0 3 5];[0 0 3 5];;
18.25;[0 0 5 10 15];;;
grouping;18.5;-------;-------;-------
18.5;[0 0 3 5];;;
19.25;[0 0 5 10 15];;;
19.5;[0 0 3 5];[0 0 3];;
20;[0 0 3];;;
20.25;[0 0 3 10];;;
20.5;[0 0];[0 0];;
21.5;[0 0];[0 0 7];;
22;[0 0 7];;;
22.25;[0 0 7];;;
22.5;[0 0 3 5];[0 0 3 5];;
23;[0 0 3];;;
23.25;[0 0 3 10];;;
23.5;[0 0 3 5];[0 0 3 5];;
24;[0 0 3];;;
24.25;[0 0 3 10];;;
24.5;[0 0];[0 0 10];;
25;[0 0];;;
25.25;[0 0 10];;;
25.5;[0 0 3 5];[5 0 7];;
26;[0 0 3];;;
26.25;[0 0 3 10];;;
26.5;[0 0 7];[0 0];;
27;[0 0 3];;;
27.5;[0 0 3 5];[0 0 3 5];;
28.25;[0 0 5 10 15];;;
grouping;28.5;-------;-------;-------
28.5;[0 0 3 5];;;
29.25;[0 0 5 10 15];;;
29.5;[0 0 3 5];[0 0 3];;
30;[0 0 3];;;
30.25;[0 0 3 10];;;
30.5;[0 0];[0 0];;
31.5;[0 0];[0 0 7];;
32;[0 0 7];;;
32.25;[0 0 7];;;
32.5;[0 0 3 5];[0 0 3 5];;
33;[0 0 3 5];;;
33.25;[0 0 5 10 15];;;
33.5;[0 0 3 5];[0 0 3 5];;
34;[0 0 3];;;
34.25;[0 0 3 10];;;
34.5;[0 0];[0 0];;
35.25;[0 0 10];;;
35.5;[0 0 3 5];[5 0 7];;
36;[0 0 3];;;
36.25;[0 0 3 10];;;
36.5;[0 0 10];[0 0 10];;
