time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;7;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[3 0];;
1;;[3 0];;
2;;[3 0];;
3;;[3 0];;
3.5;;[0 0];;
grouping;4;-------;-------;-------
4;[0 0 3];[0 0 3 7 17];;
1;[0 0 3];;;
2;[0 0 3];;;
3;[0 0 3];;;
3.5;[0 0 3];;;
4;[0 0 3 7 17];;;
5;[0 0 3 10];[0 0 3 10];;
6;[0 0 3 7 17];[0 0 3 7 17];;
6.5;[0 0 3 10];[0 0 3 10];;
7;[0 0 3];[0 0 3];;
7.5;[0 0];[0 0];;
8;[0 0];[0 0];;
8.5;[0 0 10];[0 0 10];;
8.75;[0 0 10];;;
grouping;9;-------;-------;-------
9;[3 0];[3 0];;
10;[5 0];[5 0];;
10.5;[7 0];[7 0];;
10.75;[5 0];;;
11;[3 0];[3 0];;
12;[0 0 7];[0 0 7];;
12.5;[0 0 7];[0 0 7];;
13.5;[0 0 7];[0 0 7];;
14;[0 0 7];[0 0 7];;
grouping;15;-------;-------;-------
15;[0 0 3 5];[0 0 3 5];;
15.5;[0 0 5 10 15];[0 0 5 10 15];;
16;[0 0 5 10];;;
16.5;[0 0 3 7];[0 0 3 7];;
17;[0 0 5 10 15];[0 0 5 10 15];;
17.5;[0 0 3 10];[0 0 3 10];;
18;[0 0 3 5];[0 0 3 5];;
18.25;[0 0 3];;;
18.5;[0 0 3 10];[0 0 3 10];;
19;[0 0 10];[0 0 10];;
19.5;[0 0 3 5];[0 0 3 5];;
20;[0 0 5 10 15];[0 0 5 10 15];;
20.5;[0 0 5 10];[0 0 5 10];;
grouping;21;-------;-------;-------
21;[0 0 3 7];[0 0 3 7];;
21.5;[0 0 5 10 15];[0 0 5 10 15];;
22;[0 0 5 10];[0 0 5 10];;
22.5;[0 0 3 7];[0 0 3 7];;
23;[0 0 5 10 15];[0 0 5 10 15];;
23.5;[0 0 5 10];[0 0 5 10];;
24;[0 0 3 5];[0 0 3 5];;
24.25;[0 0 3];;;
24.5;[0 0 3 10];[0 0 3 10];;
25;[0 0 10];[0 0 10];;
25.5;[0 0 3];[0 0 3];;
26;[0 0 3 10];[0 0 3 10];;
grouping;26.5;-------;-------;-------
26.5;[0 0 10];[0 0 10];;
27;[0 0 3 5];[0 0 3 5];;
27.5;[0 0 5 10 15];[0 0 5 10 15];;
28;[0 0 5 10];[0 0 5 10];;
28.5;[0 0 3 7];[0 0 3 7];;
29;[0 0 5 10 15];[0 0 5 10 15];;
29.5;[0 0 5 10];[0 0 3 10];;
29.75;[0 0 3 10];;;
30;[0 0 3 5];[0 0 3 5];;
30.25;[0 0 3];;;
30.5;[0 0 3 10];[0 0 3 10];;
31;[0 0 10];[0 0 10];;
31.5;[0 0];[0 0];;
31.75;[0 0 10];;;
32;[0 0 7];[0 0 7];;
