time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;11;[0 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[10 0];;
0.5;;[3 0];;
1.5;;[5 0];;
2;;[5 0];;
3;;[0 0];;
3.5;;[0 0];;
4.5;[0 0 10];[0 0 3];;
0.5;[0 0 3];;;
1.25;[0 0];;;
1.5;[5 0 7];;;
2;[5 0 7];;;
2.75;[0 0 3];;;
3;[0 0];;;
3.5;[0 0];;;
4.5;[0 0 3];;;
4.75;[0 0 3 10];;;
5;[8 0 4 7];[8 0 4 7];;
5.5;[0 0];[0 0];;
grouping;6;-------;-------;-------
6;[0 0 3 5];[0 0 3 5];;
6.5;[5 0 7];[5 0 7];;
7.25;[0 0 10];;;
7.5;[0 0 3 5];[0 0 3 5];;
8;[5 0 7];[5 0 7];;
8.75;[0 0 10];;;
9;[0 0];[0 0];;
9.5;[0 0];[0 0];;
10.5;[0 0 3];[0 0 3];;
11;[0 0 3 10];[0 0 3 10];;
11.5;[0 0 3];[0 0 3];;
grouping;12;-------;-------;-------
12;[0 0 3 5];[0 0 3 5];;
12.5;[0 0 3 7];[0 0 3 7];;
13.25;[0 0 3 7 10];;;
13.5;[0 0 3 7];[0 0 3 7];;
13.75;[0 0 3 5];;;
14;[0 0 3 5];[0 0 3 5];;
14.75;[0 0 5 10 15];;;
15;[5 0 7];[5 0 7];;
15.25;[0 0 3];;;
15.5;[5 0 7];[0 0 3];;
15.75;[0 0 3];;;
16.25;[0 0 3 10];;;
16.5;[0 0 3];[0 0 3];;
grouping;17;-------;-------;-------
17;[0 0 3 10];[0 0 3 10];;
18;[0 0 3 7];[0 0 3 7];;
18.5;[0 0 3 7];[0 0 3 7];;
19.25;[0 0 3 7 10];;;
19.5;[0 0 3 10];[0 0 3 10];;
20;[0 0 3 7];[0 0 3 7];;
20.75;[0 0 3 7 10];;;
21;[5 0 7];[5 0 7];;
21.25;[0 0 3];;;
21.5;[5 0 7];[0 0 3];;
22.25;[0 0 3];;;
22.5;[0 0 3];[0 0 3];;
23;[0 0 10];[0 0 10];;
