time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;11;[0 2 3 5 7 10];-------;-------
grouping;0;-------;-------;-------
0;;[5 0];;
1.5;;[5 0];;
3;;[3 0];;
3.5;;[0 0];;
4.5;;[0 0];;
6;;[3 0];;
6.5;;[5 0];;
7.5;;[5 0];;
8.5;;[3 0];;
9;;[0 0];;
10.5;;[0 0];;
12;;[3 0];;
13;;[0 0 7];;
grouping;13.5;-------;-------;-------
13.5;[5 0 7];[10 0 4 14];;
0.5;[5 0 7];;;
1.25;[0 0 3];;;
1.5;[5 0 7];;;
2;[0 0 7];;;
2.25;[5 0 7];;;
3;[0 0 3];;;
3.5;[0 0];;;
4.5;[0 0];;;
5;[0 0];;;
6;[0 0 3];;;
6.5;[5 0 7];;;
7.5;[5 0 7];;;
8.5;[0 0 3];;;
9;[0 0];;;
10.5;[0 0];;;
12;[0 0 3];;;
13;[0 0 7];;;
13.5;[10 0 4 14];;;
13.75;[0 0 10];;;
14;[2 0 5 10];[2 0 5 10];;
14.5;;[7 0 3 5];;
14.75;[7 0 3 5];;;
15;[10 0 4 14];[10 0 4 14];;
15.25;[0 0 10];;;
15.5;[2 0 5 10];[2 0 5 10];;
16;;[7 0 3 5];;
16.25;[7 0 3 5];;;
16.5;[2 0 5 10];[2 0 5 10];;
16.75;[0 0 7];;;
17;[10 0 4 14];[10 0 4 14];;
17.5;;[7 0 3 5];;
17.75;[7 0 3 5];;;
18;[2 0 5 10];[2 0 5 10];;
18.25;[5 0 7];;;
18.5;[2 0 5 10];[2 0 5 10];;
19;[2 0 10];;;
19.25;[0 0 10];;;
grouping;19.5;-------;-------;-------
19.5;[2 0 5 10];[2 0 5 10];;
19.75;[0 0 7];;;
20;[10 0 4 14];[10 0 4 14];;
20.5;;[7 0 3 5];;
20.75;[7 0 3 5];;;
21;[2 0 3 10];[2 0 3 10];;
21.25;[0 0 3];;;
21.5;[0 0];[0 0];;
22.25;[0 0 10];;;
22.5;[2 0 5 10];[2 0 5 10];;
23;[7 0 3 5];[7 0 3 5];;
24;[2 0 3 10];[2 0 3 10];;
24.25;[2 0 5 10];;;
24.5;[2 0 5 10];[2 0 5 10];;
25;[7 0 3 5];[7 0 3 5];;
grouping;25.5;-------;-------;-------
25.5;[0 0 7];[0 0 7];;
25.75;[7 0 3 5];;;
26;[2 0 5 10];[2 0 5 10];;
26.5;;[0 0 7];;
26.75;[7 0 3 5];;;
27;[2 0 3 10];[2 0 3 10];;
27.25;[0 0 3 10];;;
27.5;[0 0];[0 0];;
28.25;[0 0 10];;;
28.5;[2 0 10];[2 0 10];;
28.75;[0 0 10];;;
29;[0 0];[0 0];;
30;[0 0];[0 0];;
31.5;[0 0 10];[0 0 10];;
grouping;33;-------;-------;-------
33;[3 0];[3 0];;
33.5;[3 0];[3 0];;
34;[3 0 4];[3 0 4];;
grouping;34.5;-------;-------;-------
34.5;[10 0 4 14];[10 0 4 14];;
34.75;[0 0 10];;;
35;[2 0 5 10];[2 0 5 10];;
35.75;[7 0 3 5];;;
36;[2 0 3 10];[2 0 3 10];;
36.25;[0 0 3 14];;;
36.5;[2 0 10];[2 0 10];;
37;[0 0 10];[0 0 10];;
37.5;[2 0 3 10];[2 0 3 10];;
38;[7 0 3 5];[7 0 3 5];;
39;[2 0 5 10];[2 0 5 10];;
40;[7 0 3 5];[7 0 3 5];;
grouping;40.5;-------;-------;-------
40.5;[2 0 5 10];[2 0 5 10];;
41;[7 0 3 5];[7 0 3 5];;
42;[2 0 3 10];[2 0 3 10];;
42.25;[0 0 3 14];;;
42.5;[2 0 10];[2 0 10];;
43;[0 0 10];[0 0 10];;
43.5;[2 0 10];[2 0 10];;
44.5;[0 0 10];[0 0 10];;
45;[2 0 10];[2 0 10];;
46;[0 0 10];[0 0 10];;
46.5;[0 0];[0 0];;
48;[0 0 10];[0 0 10];;
