TS	4/4	
Grp	3.0	
Bar	[3.0]	[67]
Bar	[0.0, 1.0, 2.0, 3.0]	[71, 74, 71, 69]
Bar	[0.0, 1.0, 2.0]	[71, 73, 74]
Grp	3.0	
Bar	[3.0]	[76]
Bar	[0.0, 0.5, 1.0, 2.0, 3.0, 3.5]	[74, 72, 71, 69, 67, 69]
Bar	[0.0, 1.0, 2.0]	[71, 69, 67]
Grp	3.0	
Bar	[3.0]	[69]
Bar	[0.0, 1.0, 2.0, 3.0]	[71, 71, 69, 74]
Bar	[0.0, 1.0, 2.0]	[74, 73, 74]
Grp	3.0	
Bar	[3.0]	[71]
Bar	[0.0, 1.0, 2.0, 3.0]	[72, 71, 69, 67]
Bar	[0.0, 1.0, 2.0]	[67, 66, 67]
