TS	4/4
Grp	0.0
Bar	[0.0, 1.0, 2.0, 3.0, 3.5, 4.0, 4.5, 5.0, 6.0]
Grp	3.0
Bar	[0.0, 0.5, 1.0, 2.0, 3.0, 4.0, 4.5, 5.0]
Grp	2.0
Bar	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 5.5, 6.0]
Grp	2.0
Bar	[0.0, 1.0, 2.0, 3.0, 3.5, 4.0]
Grp	0.0
Bar	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 5.5, 6.0]
Grp	0.0
Bar	[0.0, 0.5, 1.0, 2.0, 3.0, 3.5, 3.75, 4.0]
Grp	2.0
Bar	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0]
Grp	2.0
Bar	[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 7.5, 8.0]
