time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;[4,_0_];[2,_0_4_8_14_];;
0.25;[10,_0_4_6_];;;
0.5;[6,_0_10_];;;
0.75;[4,_0_10_];;;
1;[4,_0_6_];[2,_0_4_8_14_];;
1.25;[10,_0_4_6_];;;
1.5;[6,_0_10_];;;
1.75;[4,_0_10_];;;
2;[6,_0_];[0,_0_4_8_18_];;
2.25;[8,_0_4_10_];;;
2.5;[6,_0_10_];;;
2.75;[0,_0_6_];;;
3;[8,_0_10_];[0,_0_4_8_18_];;
3.25;[0,_0_4_8_18_];;;
3.5;[8,_0_10_];;;
3.75;[6,_0_10_];;;
grouping;-------;-------;-------;-------
4;[4,_0_];[2,_0_4_8_14_];;
4.25;[10,_0_4_6_];;;
grouping;-------;-------;-------;-------
4.5;[6,_0_10_];;;
4.75;[4,_0_10_];;;
5;[4,_0_6_];[2,_0_4_8_14_];;
5.25;[10,_0_4_6_];;;
5.5;[6,_0_10_];;;
5.75;[4,_0_10_];;;
6;[6,_0_];[0,_0_4_8_18_];;
6.25;[8,_0_4_10_];;;
6.5;[6,_0_10_];;;
6.75;[0,_0_6_];;;
7;[8,_0_10_];[0,_0_4_8_18_];;
7.25;[0,_0_4_8_18_];;;
7.5;[8,_0_10_];;;
7.75;[6,_0_10_];;;
8;[4,_0_];[2,_0_4_8_14_];;
8.25;[10,_0_4_6_];;;
grouping;-------;-------;-------;-------
8.5;[6,_0_10_];;;
8.75;[4,_0_10_];;;
9;[4,_0_6_];[2,_0_4_8_14_];;
9.25;[10,_0_4_6_];;;
9.5;[6,_0_10_];;;
9.75;[4,_0_10_];;;
10;[6,_0_];[0,_0_4_8_18_];;
10.25;[8,_0_4_10_];;;
10.5;[6,_0_10_];;;
10.75;[0,_0_6_];;;
11;[6,_0_];[4,_0_4_14_];;
11.25;[4,_0_4_14_];;;
11.5;[8,_0_10_];;;
11.75;[6,_0_10_];;;
12;[4,_0_];[0,_0_4_8_];;
12.25;[0,_0_4_];;;
12.5;[4,_0_4_];;;
12.75;[4,_0_];;;
13;[2,_0_];[2,_0_4_8_];;
13.25;[2,_0_4_];;;
13.5;[10,_0_4_];;;
13.75;[2,_0_4_];;;
14;[0,_0_];[2,_0_4_8_10_];;
14.25;[10,_0_4_14_];;;
14.5;[0,_0_6_];;;
14.75;[2,_0_10_];;;
15;[10,_0_];[0,_0_4_8_10_];;
15.25;[0,_0_4_10_];;;
15.5;[10,_0_10_];;;
15.75;[4,_0_6_];;;
