TS	4/4
MS	0.0
MS	2.0
MS	6.0
MS	10.0
MS	14.0
MS	18.0
MS	22.0
MS	26.0
MS	30.0
MS	34.0
MS	38.0
MS	42.0
MS	46.0
MS	50.0
MS	54.0
MS	58.0
MS	62.0
MS	66.0
MS	70.0
MS	74.0
MS	78.0
MS	82.0
MS	86.0
MS	90.0
MS	94.0
MS	98.0
MS	102.0
MS	106.0
MS	110.0
MS	114.0
MS	118.0
MS	122.0
MS	126.0
MS	130.0
MS	134.0
MS	138.0
MS	142.0
MS	146.0
MS	150.0
