time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[5,_0_];;
1;;[9,_0_];;
2;;[5,_0_];;
3;;[9,_0_];;
4;;[5,_0_];;
5;;[9,_0_];;
6;;[7,_0_];;
6.5;;[7,_0_7_];;
7;;[5,_0_];;
8;;[5,_0_];;
8.5;;[2,_0_];;
9;;[10,_0_4_];;
9.5;;[10,_0_];;
grouping;-------;-------;-------;-------
10;[7,_0_3_];[7,_0_3_7_];;
0.25;[7,_0_3_10_];;;
1;[7,_0_3_14_];;;
1.25;[7,_0_3_14_];;;
2;[7,_0_3_];;;
2.25;[7,_0_3_10_];;;
3;[7,_0_3_14_];;;
3.25;[7,_0_3_14_];;;
4;[7,_0_3_];;;
4.25;[7,_0_3_10_];;;
5;[7,_0_3_14_];;;
5.25;[7,_0_3_14_];;;
6;[7,_0_3_];;;
6.5;[7,_0_3_7_];;;
7;[7,_0_3_10_];;;
7.5;[7,_0_3_10_];;;
8;[7,_0_3_10_];;;
8.5;[7,_0_3_7_];;;
9;[7,_0_3_7_];;;
9.5;[7,_0_3_];;;
10;[7,_0_3_7_];;;
10.5;[7,_0_3_5_];[7,_0_3_5_];;
11;;[7,_0_3_10_];;
11.25;[7,_0_3_10_];;;
11.5;[7,_0_3_5_];[7,_0_3_5_];;
11.75;[7,_0_3_];;;
12;[7,_0_3_10_];[7,_0_3_10_];;
12.5;[7,_0_3_10_];;;
13;[7,_0_3_5_];[7,_0_3_5_];;
13.25;[7,_0_3_];;;
13.5;[7,_0_3_];[7,_0_3_];;
14;[7,_0_3_];[7,_0_3_10_];;
14.25;[7,_0_3_10_];;;
14.5;[7,_0_3_5_];[7,_0_3_5_];;
15;[7,_0_3_10_];[7,_0_3_10_];;
15.5;[7,_0_3_10_];[7,_0_3_10_];;
16;[7,_0_3_];[7,_0_3_];;
16.25;[7,_0_3_5_];;;
16.5;[7,_0_3_7_];[7,_0_3_7_];;
grouping;-------;-------;-------;-------
17.5;[0,_0_7_];[0,_0_7_];;
17.75;[7,_0_3_];;;
18;[7,_0_10_];[7,_0_10_];;
18.25;[7,_0_10_];;;
19;[7,_0_10_];[7,_0_10_];;
19.5;[7,_0_];[7,_0_];;
20.5;[7,_0_];[7,_0_];;
22;[7,_0_3_5_];[7,_0_3_5_];;
22.5;[7,_0_3_5_];[7,_0_3_5_];;
23;;[7,_0_3_10_];;
23.25;[7,_0_3_10_];;;
23.5;[7,_0_3_7_];[7,_0_3_7_];;
24;[7,_0_3_7_];;;
grouping;-------;-------;-------;-------
25;[2,_0_];[2,_0_];;
26;[10,_0_];[10,_0_];;
grouping;-------;-------;-------;-------
26.5;[7,_0_3_7_];[7,_0_3_7_];;
27;[7,_0_3_5_];[7,_0_3_5_];;
27.5;;[7,_0_3_10_];;
27.75;[7,_0_3_10_];;;
28;[7,_0_3_5_];[7,_0_3_5_];;
28.25;[7,_0_3_];;;
28.5;[7,_0_3_10_];[7,_0_3_10_];;
29;[7,_0_3_10_];[7,_0_3_10_];;
29.5;[7,_0_3_5_];[7,_0_3_5_];;
29.75;[7,_0_3_];;;
30;[7,_0_3_];[7,_0_3_];;
30.5;[7,_0_3_];[7,_0_3_10_];;
30.75;[7,_0_3_10_];;;
31;[7,_0_3_5_];[7,_0_3_5_];;
31.5;[7,_0_3_10_];[7,_0_3_10_];;
32;[7,_0_3_10_];[7,_0_3_10_];;
32.5;[7,_0_3_];[7,_0_3_];;
32.75;[7,_0_5_10_15_];;;
33;[7,_0_3_7_];[7,_0_3_7_];;
grouping;-------;-------;-------;-------
34;[7,_0_3_5_];[7,_0_3_5_];;
34.25;[7,_0_3_];;;
34.5;[7,_0_3_];[7,_0_3_];;
35.5;[7,_0_3_10_];[7,_0_3_10_];;
36;[7,_0_10_];[7,_0_10_];;
37;[7,_0_10_];[7,_0_10_];;
37.5;[7,_0_];[7,_0_];;
38.5;[7,_0_3_];[7,_0_3_];;
39;[7,_0_3_];;;
39.25;[7,_0_3_10_];;;
39.5;[7,_0_3_7_];[7,_0_3_10_];;
39.75;[7,_0_3_10_];;;
40;[7,_0_3_];[7,_0_3_];;
