time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[9,_0_];;
1;;[7,_0_];;
1.5;;[9,_0_];;
2.5;;[7,_0_];;
3;;[4,_0_];;
4.5;;[4,_0_];;
6;;[7,_0_];;
7;;[4,_0_7_];;
grouping;-------;-------;-------;-------
7.5;[9,_0_7_];[9,_0_7_];;
0.5;[9,_0_7_];;;
1.25;[4,_0_3_];;;
1.5;[9,_0_7_];;;
2;[9,_0_7_];;;
2.75;[4,_0_3_];;;
3;[4,_0_];;;
3.5;[4,_0_];;;
4.5;[4,_0_];;;
5;[4,_0_];;;
6;[4,_0_3_];;;
7;[4,_0_7_];;;
7.5;[9,_0_7_];;;
7.75;[4,_0_5_10_];;;
8;[9,_0_7_];[4,_0_5_10_];;
8.25;[4,_0_5_10_];;;
9;[9,_0_7_];[9,_0_7_];;
9.25;[4,_0_5_10_];;;
9.5;[4,_0_3_];[4,_0_3_10_];;
9.75;[4,_0_3_10_];;;
10.25;[4,_0_10_];;;
10.5;[9,_0_7_];[9,_0_7_];;
10.75;[4,_0_5_10_];;;
11;[9,_0_7_];[4,_0_5_10_];;
11.25;[4,_0_3_10_];;;
11.5;[4,_0_10_];[4,_0_10_];;
12;[9,_0_7_];[9,_0_7_];;
12.5;[9,_0_7_];[9,_0_7_];;
13;[4,_0_3_5_];[4,_0_3_5_];;
13.25;[4,_0_3_5_];;;
13.5;[4,_0_3_5_];[4,_0_3_5_];;
grouping;-------;-------;-------;-------
14.5;[4,_0_3_];[4,_0_3_];;
14.75;[4,_0_3_10_];;;
15;[4,_0_];[4,_0_10_];;
15.25;[4,_0_10_];;;
16;[4,_0_3_];[4,_0_3_];;
16.25;[4,_0_3_];;;
16.5;[4,_0_3_];[4,_0_3_];;
17.5;[4,_0_];[4,_0_];;
17.75;[4,_0_10_];;;
18;[4,_0_];[4,_0_10_];;
18.25;[4,_0_10_];;;
19;[4,_0_10_];;;
19.5;[4,_0_];[4,_0_];;
21;[4,_0_];[4,_0_];;
grouping;-------;-------;-------;-------
22.5;[7,_0_];[7,_0_];;
grouping;-------;-------;-------;-------
23.5;[7,_0_4_];[7,_0_4_];;
24;[9,_0_7_];[9,_0_7_];;
24.25;[4,_0_5_10_];;;
24.5;[9,_0_7_];[4,_0_5_10_];;
24.75;[4,_0_5_10_];;;
25.5;[9,_0_7_];[9,_0_7_];;
25.75;[4,_0_5_10_];;;
26;[4,_0_3_];[4,_0_3_10_];;
26.25;[4,_0_3_10_];;;
26.75;[4,_0_10_];;;
27;[9,_0_7_];[9,_0_7_];;
27.25;[4,_0_5_10_];;;
27.5;[9,_0_7_];[4,_0_5_10_];;
27.75;[4,_0_3_10_];;;
28;[4,_0_10_];[4,_0_10_];;
28.5;[4,_0_3_5_];[4,_0_3_5_];;
29;[4,_0_3_5_];;;
29.5;[9,_0_7_];[9,_0_7_];;
29.75;[4,_0_5_10_];;;
grouping;-------;-------;-------;-------
30;[9,_0_7_];[4,_0_5_10_];;
30.25;[4,_0_5_10_];;;
31;[4,_0_3_];[4,_0_3_];;
31.25;[4,_0_3_];;;
31.5;[4,_0_3_];[4,_0_3_];;
32.5;[4,_0_];[4,_0_];;
32.75;[4,_0_10_];;;
33;[4,_0_];[4,_0_10_];;
33.25;[4,_0_10_];;;
34;[4,_0_10_];;;
34.5;[4,_0_];[4,_0_];;
grouping;-------;-------;-------;-------
36;[4,_0_10_];[4,_0_10_];;
