time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[9,_0_];;
1;;[11,_0_];;
2;;[9,_0_];;
3;;[7,_0_];;
4;;[9,_0_];;
6;;[7,_0_];;
8;;[4,_0_];;
9;;[0,_0_7_];;
9.5;;[9,_0_10_];;
grouping;-------;-------;-------;-------
10;[9,_0_3_];[9,_0_3_7_];;
0.75;[9,_0_3_10_];;;
1;[9,_0_3_14_];;;
1.5;[9,_0_3_14_];;;
2;[9,_0_3_];;;
2.5;[9,_0_3_];;;
3;[9,_0_3_];;;
3.5;[9,_0_3_10_];;;
4;[9,_0_3_];;;
5.5;[9,_0_3_14_];;;
5.75;[9,_0_3_];;;
6;[9,_0_3_10_];;;
7;[9,_0_3_10_];;;
8;[9,_0_3_7_];;;
8.75;[9,_0_3_10_];;;
9;[9,_0_3_10_];;;
9.1667;[9,_0_3_7_];;;
9.3333;[9,_0_3_10_];;;
9.5;[9,_0_3_7_];;;
9.75;[9,_0_3_];;;
10;[9,_0_3_7_];;;
11.5;[9,_0_3_5_];[9,_0_3_5_];;
12;[9,_0_5_10_15_];[9,_0_5_10_15_];;
13;[9,_0_3_5_];[9,_0_3_5_];;
13.5;[9,_0_3_];[9,_0_3_];;
14.5;[9,_0_3_];[9,_0_3_];;
15;[9,_0_3_10_];[9,_0_3_10_];;
16;[9,_0_3_];[9,_0_3_];;
16.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
17.5;[9,_0_3_];[9,_0_3_];;
18;[9,_0_5_10_15_];[9,_0_5_10_15_];;
19;[9,_0_3_5_];[9,_0_3_5_];;
19.25;[9,_0_5_10_15_];;;
19.5;[9,_0_3_5_];;;
19.75;[9,_0_5_10_15_];;;
20;[9,_0_3_10_];[9,_0_3_10_];;
grouping;-------;-------;-------;-------
20.5;[9,_0_3_];[9,_0_3_];;
21.5;[9,_0_3_10_];;;
22;[9,_0_];[9,_0_10_];;
22.75;[9,_0_10_];;;
23;[9,_0_10_];;;
23.5;[9,_0_10_];[9,_0_10_];;
24;[9,_0_10_];;;
24.5;[9,_0_10_];;;
25;[9,_0_10_];[9,_0_10_];;
grouping;-------;-------;-------;-------
26.5;[7,_0_7_];[7,_0_7_];;
27.5;[0,_0_4_];[0,_0_4_];;
27.75;[0,_0_7_];;;
28;[9,_0_7_];[9,_0_7_];;
28.5;[4,_0_];;;
29.5;[0,_0_4_];[0,_0_4_];;
30;[0,_0_];;;
grouping;-------;-------;-------;-------
31;[9,_0_3_7_];[9,_0_3_7_];;
31.5;[9,_0_3_7_];;;
32.5;[9,_0_3_5_];[9,_0_3_5_];;
33;[9,_0_3_10_];[9,_0_3_10_];;
34;[9,_0_3_5_];[9,_0_3_5_];;
35.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
37;[9,_0_3_7_];[9,_0_3_7_];;
37.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
38.5;[9,_0_3_5_];[9,_0_3_5_];;
39;[9,_0_3_];;;
39.25;[9,_0_3_10_];;;
39.5;;[9,_0_5_10_15_];;
40;[9,_0_3_5_];[9,_0_3_5_];;
40.5;[9,_0_3_10_];[9,_0_3_10_];;
41.5;[9,_0_3_5_];[9,_0_3_5_];;
42;[9,_0_5_10_15_];[9,_0_5_10_15_];;
43;[9,_0_3_5_];[9,_0_3_5_];;
44;[9,_0_3_];[9,_0_3_];;
44.5;[9,_0_3_];[9,_0_];;
45;[9,_0_];;;
45.5;[9,_0_10_];;;
45.75;[9,_0_7_];;;
46;[9,_0_10_];[9,_0_10_];;
grouping;-------;-------;-------;-------
47.5;[9,_0_3_7_17_];[9,_0_3_7_17_];;
49;[9,_0_3_7_];[9,_0_3_7_];;
49.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
50.5;[9,_0_3_5_];[9,_0_3_5_];;
50.75;[9,_0_5_10_15_];;;
51;[9,_0_3_5_];;;
51.5;[9,_0_3_];[9,_0_3_];;
52;[9,_0_3_];[9,_0_3_];;
53;[9,_0_3_];;;
53.5;[9,_0_];[9,_0_];;
54.5;[9,_0_10_];[9,_0_10_];;
55;[9,_0_10_];[9,_0_10_];;
55.25;[9,_0_10_];;;
55.5;[9,_0_10_];;;
56.5;[9,_0_5_10_];[9,_0_5_10_];;
57.5;[9,_0_3_7_];[9,_0_3_7_];;
58;[9,_0_7_];[9,_0_7_];;
58.5;[4,_0_];[4,_0_];;
grouping;-------;-------;-------;-------
59.5;[0,_0_];[0,_0_];;
61;[0,_0_];[0,_0_];;
grouping;-------;-------;-------;-------
62.5;[9,_0_3_7_];[9,_0_3_7_];;
63;[9,_0_3_5_];[9,_0_3_5_];;
63.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
64;[9,_0_3_5_];[9,_0_3_7_17_];;
64.25;[9,_0_5_10_15_];;;
64.5;[9,_0_3_7_17_];;;
65;[9,_0_3_5_];;;
65.5;[9,_0_3_5_];[9,_0_3_5_];;
65.75;[9,_0_5_10_15_];;;
66;[9,_0_3_7_17_];[9,_0_3_7_17_];;
66.25;[9,_0_5_10_15_];;;
66.5;[9,_0_5_10_15_];[9,_0_5_10_15_];;
67;[9,_0_3_5_];[9,_0_3_5_];;
68;[9,_0_5_10_15_];[9,_0_5_10_15_];;
68.5;[9,_0_3_7_];[9,_0_3_7_];;
69;[9,_0_3_5_];[9,_0_3_5_];;
69.5;[9,_0_3_10_];[9,_0_3_10_];;
70;[9,_0_3_5_];[9,_0_3_5_];;
70.25;[9,_0_5_10_15_];;;
70.5;[9,_0_3_7_];[9,_0_3_7_];;
70.75;[9,_0_3_10_];;;
71;;[9,_0_3_10_];;
71.5;[9,_0_3_7_17_];[9,_0_3_7_17_];;
72;[9,_0_3_7_];[9,_0_3_7_];;
73;[9,_0_3_10_];[9,_0_5_10_15_];;
73.5;[9,_0_5_10_15_];;;
74;;[9,_0_3_10_];;
grouping;-------;-------;-------;-------
74.5;[9,_0_3_5_];[9,_0_3_5_];;
74.75;[9,_0_5_10_15_];;;
75;[9,_0_3_5_];;;
75.5;[9,_0_3_5_];[9,_0_3_];;
76;[2,_0_7_];[9,_0_3_];;
76.25;[9,_0_3_];;;
76.5;[9,_0_];;;
77;[9,_0_10_];[9,_0_3_10_];;
77.5;[9,_0_7_];[9,_0_7_];;
78;[9,_0_10_];[9,_0_10_];;
79;[9,_0_3_7_];[9,_0_3_7_];;
79.5;[9,_0_3_7_];[9,_0_3_7_];;
grouping;-------;-------;-------;-------
80.5;[9,_0_3_7_];[9,_0_3_7_];;
81;[9,_0_5_10_15_];[9,_0_5_10_15_];;
82;[9,_0_3_5_];[9,_0_3_5_];;
82.25;[9,_0_3_10_];;;
82.5;[9,_0_3_5_];[9,_0_3_];;
82.75;[9,_0_3_];;;
83;[2,_0_7_];[9,_0_3_];;
83.5;[2,_0_7_];[9,_0_3_];;
83.75;[9,_0_3_];;;
84;[9,_0_];;;
84.5;[9,_0_10_];[9,_0_3_10_];;
85;[9,_0_3_];[9,_0_10_];;
85.25;[9,_0_];;;
85.5;[9,_0_10_];;;
86;[9,_0_10_];;;
86.5;[9,_0_10_];[9,_0_10_];;
88;[9,_0_];[9,_0_];;
89.5;[9,_0_3_10_];[9,_0_3_10_];;
89.75;[9,_0_3_7_];;;
90;[9,_0_3_10_];[9,_0_3_7_];;
90.5;;[9,_0_3_10_];;
91;[0,_0_];[0,_0_];;
grouping;-------;-------;-------;-------
92.5;[9,_0_3_7_];[9,_0_3_7_];;
93;[9,_0_3_7_];;;
93.5;[9,_0_3_7_10_];[9,_0_3_7_10_];;
94;[9,_0_3_7_];[9,_0_3_7_];;
94.25;[9,_0_3_7_10_];;;
94.5;[9,_0_3_7_];[9,_0_3_7_];;
94.75;[9,_0_3_7_10_];;;
95;[9,_0_3_7_10_];[9,_0_3_7_10_];;
95.5;[9,_0_3_5_];[9,_0_3_5_];;
96;[9,_0_3_];[9,_0_3_];;
96.5;[9,_0_3_10_];[9,_0_3_10_];;
97;[9,_0_3_5_];[9,_0_3_5_];;
