time;surface;reduction;melodyPC;melodyMIDI
;;;;
tonality;-------;-------;-------;-------
grouping;-------;-------;-------;-------
0;;[9,_0_];;
0.5;;[2,_0_];;
1.5;;[4,_0_];;
2;;[4,_0_];;
3;;[11,_0_];;
3.5;;[11,_0_];;
4.5;[11,_0_10_];[11,_0_3_];;
0.5;[11,_0_3_];;;
1.25;[11,_0_];;;
1.5;[4,_0_7_];;;
2;[4,_0_7_];;;
2.75;[11,_0_3_];;;
3;[11,_0_];;;
3.5;[11,_0_];;;
4.5;[11,_0_3_];;;
4.75;[11,_0_3_10_];;;
5;[7,_0_4_7_];[7,_0_4_7_];;
5.5;[11,_0_];[11,_0_];;
grouping;-------;-------;-------;-------
6;[11,_0_3_5_];[11,_0_3_5_];;
6.5;[4,_0_7_];[4,_0_7_];;
7.25;[11,_0_10_];;;
7.5;[11,_0_3_5_];[11,_0_3_5_];;
8;[4,_0_7_];[4,_0_7_];;
8.75;[11,_0_10_];;;
9;[11,_0_];[11,_0_];;
9.5;[11,_0_];[11,_0_];;
10.5;[11,_0_3_];[11,_0_3_];;
11;[11,_0_3_10_];[11,_0_3_10_];;
11.5;[11,_0_3_];[11,_0_3_];;
grouping;-------;-------;-------;-------
12;[11,_0_3_5_];[11,_0_3_5_];;
12.5;[11,_0_3_7_];[11,_0_3_7_];;
13.25;[11,_0_3_7_10_];;;
13.5;[11,_0_3_7_];[11,_0_3_7_];;
13.75;[11,_0_3_5_];;;
14;[11,_0_3_5_];[11,_0_3_5_];;
14.75;[11,_0_5_10_15_];;;
15;[4,_0_7_];[4,_0_7_];;
15.25;[11,_0_3_];;;
15.5;[4,_0_7_];[11,_0_3_];;
15.75;[11,_0_3_];;;
16.25;[11,_0_3_10_];;;
16.5;[11,_0_3_];[11,_0_3_];;
grouping;-------;-------;-------;-------
17;[11,_0_3_10_];[11,_0_3_10_];;
18;[11,_0_3_7_];[11,_0_3_7_];;
18.5;[11,_0_3_7_];[11,_0_3_7_];;
19.25;[11,_0_3_7_10_];;;
19.5;[11,_0_3_10_];[11,_0_3_10_];;
20;[11,_0_3_7_];[11,_0_3_7_];;
20.75;[11,_0_3_7_10_];;;
21;[4,_0_7_];[4,_0_7_];;
21.25;[11,_0_3_];;;
21.5;[4,_0_7_];[11,_0_3_];;
22.25;[11,_0_3_];;;
22.5;[11,_0_3_];[11,_0_3_];;
23;[11,_0_10_];[11,_0_10_];;
